Time,Temperature©,Humidity,Ground Radiation Intensity (W/m^2),Upper Atmosphere Radiation Intensity (W/m^2),hour,day,month,weekday,is_weekend,sin_hour,cos_hour,radiation_ratio,radiation_change,temp_squared,temp_derating,pv_lag_1,pv_lag_3,pv_roll_mean_3,pv_roll_std_3,pv_ramp_rate,pv_per_wm2,pv_efficiency,PV Generation (KW)
0.181028911386132,1.6446282717079241,2.394879309809491,1.1756357651944878,1.6974295365770293,-0.5067803990640681,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,1.225656521282983,-0.7064193206210734,-0.1645180962145899,1.6035155926408275,2.3571051899531703,3.3471442342687845,0.8614214221007411,-0.16965917910465367,0.9019613941363182,0.7860634231713032,1.1731646678917167,0.15757234804951495,0.27839818800450766,2658.715
0.18261161774232215,1.7429487503374412,2.616345294461682,1.5494249647959477,2.0429736795540685,-0.362287890183148,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,1.0009004483118633,-0.9992981117389499,0.005163825898885223,1.224346913902488,2.753983976414975,9.086407903364503,1.2821504477862862,0.4573118613640032,1.3403088704533388,0.8499817131741674,1.2247134485673403,0.18486786790270587,0.27839818800450766,3244.241
0.18419432409851227,1.806781641274736,2.616345294461682,1.7155020011966786,2.2582753875359245,-0.21779538130222792,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,0.7079926313157505,-1.2240319123703491,-0.005752516147309027,0.544063629190932,3.0231126203403482,12.812526784764861,1.7213662234919247,0.8614006729533099,1.699837615878122,0.43964382503057425,0.4929759446022992,0.1846307350890268,0.27839818800450766,3479.93
0.18577703045470242,1.7836070793662444,2.616345294461682,1.6775064833202646,2.328627764967846,-0.07330287242130783,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,0.3668942539698762,-1.3653054853924065,-0.14010914826457868,-0.12429948158642778,2.92436194734956,11.459757523848294,1.8981616637632128,1.282141139485616,1.7776886521001045,-0.0008758368889597234,-1.0917228869364852,-0.0035883461666056274,0.27839818800450766,2957.989
0.18735973681089257,1.700439198907664,2.616345294461682,1.5607118419072856,2.249184433086546,0.07118963645961227,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,0.0008506069986392471,-1.4134912702692874,-0.22083054459466017,-0.38237645582718444,2.5797634516499435,6.604996833044175,1.5066423782189728,1.7213688587465548,1.520122408298171,0.96432153139258,-1.4722781783190422,-0.2405231776886466,0.27839818800450766,2254.108
0.1889424431670827,1.6267331218318404,2.616345294461682,1.2780809871559344,2.0253642824322933,0.21568214534053234,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,-0.36519303997259767,-1.3653054853924067,-0.399701741915822,-0.9255107730261801,2.287172882035148,2.3025502191823293,0.9786459452348515,1.8981691066004356,1.065235677375025,0.9654934850148936,-1.0936200159311216,-0.3585945842138235,0.27839818800450766,1731.26
0.19052514952327285,1.5696194825721557,2.616345294461682,0.8600621330449068,1.6723189037540536,0.36017465422145245,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,-0.7062914173184722,-1.2240319123703494,-0.6980299714583724,-1.3689233854398364,2.0687228813096317,-0.1188267123399231,0.586446299282081,1.5066391745072856,0.6079351725687355,0.723914414305537,-1.1111313322961578,-0.4627122710079474,0.27839818800450766,1200.04
0.19210785587946297,1.5266985483866065,2.616345294461682,0.4177837632746857,1.2140964545305426,0.5046671631023726,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,-0.9991992343145848,-0.9992981117389506,-1.0204098391275294,-1.4483763300524202,1.9093120694000436,-0.1188267123399231,0.18796663421110318,0.978628383763392,0.22001941615160403,0.6090764176003894,-0.914375838207541,-0.550037056968359,0.27839818800450766,762.887
0.19369056223565312,1.484257560749458,2.8378112791138728,0.012287708406350442,0.6819134722573863,0.6491596719832926,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,-1.2239553072857048,-0.7064193206210744,-1.3213156292159445,-1.3279096534015753,1.7556955646988004,-0.1188267123399231,-0.13995133014410407,0.5864180727607319,-0.14312855936652708,0.465722833064427,-0.8944695795063878,-0.7564290759897988,0.27839818800450766,335.251
0.19527326859184327,1.4446276886100848,2.8378112791138728,-0.35528098605605046,0.11195802693079275,0.7936521808642127,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,-1.3652428812858222,-0.3653547446263164,-1.710430280265046,-1.2036928096703097,1.6158555923975233,-0.1188267123399231,-0.46073038600098576,0.1879275718678661,-0.4282699391431028,0.1981511317771587,-0.4839032552516921,-0.9254555767653033,0.27839818800450766,103.903
0.1968559749480334,1.3971815441110431,2.616345294461682,-0.6217585203038557,-0.4517849999041781,0.9381446897451328,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,-1.4134334416355843,0.000652629027139646,-2.115423436082619,-0.8726066302845182,1.4530096570621729,-0.1188267123399231,-0.6342695478451192,-0.13999930953121326,-0.6238272449538352,-0.2585668324865253,-0.19405666630613283,-1.0946491804706688,0.27839818800450766,11.128
0.19843868130422354,1.3659164546723679,2.616345294461682,-0.7235721497055297,-0.7631701611364519,1.0826371986260528,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,-1.3652428812858222,0.36666000268059584,-2.11136340739411,-0.3333117698583361,1.3484258687617092,-0.1188267123399231,-0.7038620912865559,-0.46078708830426685,-0.7110370852488684,-0.5583402194848226,-0.023279498693119596,-1.1935001618111216,-3.6281015845399605,0.0
0.20002138766041366,1.341370616911303,2.616345294461682,-0.7308195607331402,-0.7852691157279553,1.227129707506973,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,-1.2239553072857048,0.7077245786753535,0.04151229930588416,-0.023595590184788174,1.2678354090480717,-0.1188267123399231,-0.7122094458908814,-0.6343309691833051,-0.7380656818411973,-0.6964532046281406,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
0.2016040940166038,1.3183331825880689,2.394879309809491,-0.7308195607331402,-0.7852691157279553,1.371622216387893,0.5991579730828854,0.13610171314660321,1.5018306632352605,1.5831646333879044,-0.9991992343145856,1.0006033697932295,0.04151229930588416,0.0001405863758167104,1.1934113093677625,-0.1188267123399231,-0.7122094458908814,-0.7039254050485504,-0.740960441596732,-0.7139813810389094,-3.587499841079016e-06,-0.1393342474447701,0.27839818800450766,0.0
