Time,Air Density,Wind Speed ,Power Generation ,timestamp
1020,1.331,8.39,2646.954,2019-01-12 19:00:00
1021,1.334,8.346,2620.762,2019-01-12 20:00:00
1022,1.336,8.182,2504.788,2019-01-12 21:00:00
1023,1.339,8.012,2393.491,2019-01-12 22:00:00
1024,1.341,7.849,2282.28,2019-01-12 23:00:00
1025,1.341,7.599,2110.078,2019-01-13 00:00:00
1026,1.336,7.274,1886.514,2019-01-13 01:00:00
1027,1.328,6.966,1683.742,2019-01-13 02:00:00
1028,1.321,6.536,1411.95,2019-01-13 03:00:00
1029,1.316,5.868,1034.355,2019-01-13 04:00:00
1030,1.313,5.172,703.702,2019-01-13 05:00:00
1031,1.313,4.772,544.514,2019-01-13 06:00:00
1032,1.315,4.404,418.301,2019-01-13 07:00:00
1033,1.318,3.54,182.315,2019-01-13 08:00:00
1034,1.321,2.931,76.926,2019-01-13 09:00:00
1035,1.322,2.777,58.958,2019-01-13 10:00:00
1036,1.323,2.712,52.175,2019-01-13 11:00:00
1037,1.324,2.623,42.735,2019-01-13 12:00:00
1038,1.325,2.543,36.541,2019-01-13 13:00:00
1039,1.326,2.453,29.654,2019-01-13 14:00:00
1040,1.327,2.59,39.802,2019-01-13 15:00:00
1041,1.329,2.829,64.203,2019-01-13 16:00:00
1042,1.331,2.801,61.826,2019-01-13 17:00:00
1043,1.332,2.573,39.054,2019-01-13 18:00:00
1044,1.334,2.369,23.616,2019-01-13 19:00:00
1045,1.335,2.49,31.748,2019-01-13 20:00:00
1046,1.336,2.742,54.447,2019-01-13 21:00:00
1047,1.336,2.953,80.987,2019-01-13 22:00:00
1048,1.336,3.04,92.171,2019-01-13 23:00:00
1049,1.333,3.053,94.099,2019-01-14 00:00:00
1050,1.328,3.011,87.916,2019-01-14 01:00:00
1051,1.321,3.166,111.7,2019-01-14 02:00:00
1052,1.315,3.335,141.238,2019-01-14 03:00:00
1053,1.311,3.163,111.165,2019-01-14 04:00:00
1054,1.308,2.944,79.114,2019-01-14 05:00:00
1055,1.307,2.762,56.658,2019-01-14 06:00:00
1056,1.308,2.723,53.305,2019-01-14 07:00:00
1057,1.31,2.754,55.708,2019-01-14 08:00:00
1058,1.311,2.888,71.428,2019-01-14 09:00:00
1059,1.313,3.253,126.39,2019-01-14 10:00:00
1060,1.315,3.578,190.578,2019-01-14 11:00:00
1061,1.317,3.636,205.479,2019-01-14 12:00:00
1062,1.32,3.489,173.443,2019-01-14 13:00:00
1063,1.322,3.277,130.698,2019-01-14 14:00:00
1064,1.324,2.854,67.251,2019-01-14 15:00:00
1065,1.327,2.565,38.32,2019-01-14 16:00:00
1066,1.331,2.485,31.681,2019-01-14 17:00:00
1067,1.334,2.468,30.723,2019-01-14 18:00:00
1068,1.336,2.321,21.241,2019-01-14 19:00:00
1069,1.339,2.04,9.252,2019-01-14 20:00:00
1070,1.342,2.006,8.029,2019-01-14 21:00:00
1071,1.344,2.447,29.112,2019-01-14 22:00:00
1072,1.346,3.156,110.109,2019-01-14 23:00:00
1073,1.345,3.945,280.826,2019-01-15 00:00:00
1074,1.342,4.624,493.311,2019-01-15 01:00:00
1075,1.337,5.21,720.165,2019-01-15 02:00:00
1076,1.332,5.908,1055.336,2019-01-15 03:00:00
1077,1.329,6.626,1469.041,2019-01-15 04:00:00
1078,1.328,7.504,2041.293,2019-01-15 05:00:00
1079,1.328,7.537,2063.736,2019-01-15 06:00:00
1080,1.33,7.724,2189.989,2019-01-15 07:00:00
1081,1.333,8.327,2610.993,2019-01-15 08:00:00
1082,1.335,8.321,2606.869,2019-01-15 09:00:00
1083,1.337,8.535,2748.633,2019-01-15 10:00:00
1084,1.338,8.926,3006.126,2019-01-15 11:00:00
1085,1.339,9.156,3152.265,2019-01-15 12:00:00
1086,1.339,9.085,3105.182,2019-01-15 13:00:00
1087,1.339,8.675,2842.262,2019-01-15 14:00:00
1088,1.34,7.715,2183.476,2019-01-15 15:00:00
1089,1.342,6.903,1640.777,2019-01-15 16:00:00
1090,1.343,6.57,1432.405,2019-01-15 17:00:00
1091,1.344,6.865,1619.167,2019-01-15 18:00:00
1092,1.345,7.091,1763.903,2019-01-15 19:00:00
1093,1.346,7.127,1788.322,2019-01-15 20:00:00
1094,1.346,6.943,1670.734,2019-01-15 21:00:00
1095,1.347,7.147,1806.128,2019-01-15 22:00:00
1096,1.347,7.023,1718.168,2019-01-15 23:00:00
1097,1.345,6.713,1524.695,2019-01-16 00:00:00
1098,1.341,6.33,1294.872,2019-01-16 01:00:00
1099,1.337,5.783,995.262,2019-01-16 02:00:00
1100,1.335,5.297,762.277,2019-01-16 03:00:00
1101,1.334,4.847,572.199,2019-01-16 04:00:00
1102,1.334,4.611,485.751,2019-01-16 05:00:00
1103,1.336,4.551,464.579,2019-01-16 06:00:00
1104,1.339,4.413,420.333,2019-01-16 07:00:00
1105,1.344,4.552,464.786,2019-01-16 08:00:00
1106,1.348,4.781,550.503,2019-01-16 09:00:00
1107,1.352,5.466,837.177,2019-01-16 10:00:00
1108,1.356,6.386,1322.372,2019-01-16 11:00:00
1109,1.36,7.18,1821.82,2019-01-16 12:00:00
1110,1.365,7.914,2323.67,2019-01-16 13:00:00
1111,1.369,8.511,2735.169,2019-01-16 14:00:00
1112,1.373,8.734,2880.628,2019-01-16 15:00:00
1113,1.378,8.841,2948.493,2019-01-16 16:00:00
1114,1.382,9.364,3277.198,2019-01-16 17:00:00
1115,1.385,10.065,3670.529,2019-01-16 18:00:00
1116,1.388,10.709,3975.129,2019-01-16 19:00:00
1117,1.39,11.371,4229.489,2019-01-16 20:00:00
1118,1.392,10.668,3957.398,2019-01-16 21:00:00
1119,1.394,9.601,3416.997,2019-01-16 22:00:00
1120,1.395,8.819,2933.821,2019-01-16 23:00:00
1121,1.393,8.171,2503.562,2019-01-17 00:00:00
1122,1.387,7.822,2258.525,2019-01-17 01:00:00
1123,1.379,7.746,2207.553,2019-01-17 02:00:00
1124,1.372,7.861,2284.15,2019-01-17 03:00:00
1125,1.366,8.096,2450.205,2019-01-17 04:00:00
1126,1.361,8.296,2586.997,2019-01-17 05:00:00
1127,1.359,8.411,2661.496,2019-01-17 06:00:00
1128,1.36,8.621,2802.923,2019-01-17 07:00:00
1129,1.362,9.158,3152.229,2019-01-17 08:00:00
1130,1.364,9.366,3278.83,2019-01-17 09:00:00
1131,1.365,9.741,3501.84,2019-01-17 10:00:00
1132,1.366,10.001,3637.537,2019-01-17 11:00:00
1133,1.367,9.875,3570.301,2019-01-17 12:00:00
1134,1.367,9.548,3386.341,2019-01-17 13:00:00
1135,1.368,9.08,3102.19,2019-01-17 14:00:00
1136,1.369,8.047,2416.559,2019-01-17 15:00:00
1137,1.37,7.378,1955.205,2019-01-17 16:00:00
1138,1.372,7.112,1778.361,2019-01-17 17:00:00
1139,1.373,6.958,1681.579,2019-01-17 18:00:00
1140,1.374,6.592,1447.04,2019-01-17 19:00:00
1141,1.375,6.277,1259.177,2019-01-17 20:00:00
1142,1.376,6.007,1111.973,2019-01-17 21:00:00
1143,1.376,5.861,1030.606,2019-01-17 22:00:00
1144,1.376,5.747,972.513,2019-01-17 23:00:00
1145,1.373,5.499,850.814,2019-01-18 00:00:00
1146,1.365,5.222,725.445,2019-01-18 01:00:00
1147,1.353,4.925,602.244,2019-01-18 02:00:00
1148,1.343,4.693,514.557,2019-01-18 03:00:00
1149,1.335,4.303,383.298,2019-01-18 04:00:00
1150,1.331,3.632,204.639,2019-01-18 05:00:00
1151,1.329,2.863,68.353,2019-01-18 06:00:00
1152,1.33,2.361,23.088,2019-01-18 07:00:00
1153,1.333,1.734,2.846,2019-01-18 08:00:00
1154,1.335,2.297,19.919,2019-01-18 09:00:00
1155,1.337,4.235,362.11,2019-01-18 10:00:00
1156,1.338,5.143,691.375,2019-01-18 11:00:00
1157,1.339,5.385,797.896,2019-01-18 12:00:00
1158,1.34,5.152,695.187,2019-01-18 13:00:00
1159,1.34,4.618,490.565,2019-01-18 14:00:00
1160,1.341,4.392,414.319,2019-01-18 15:00:00
1161,1.342,4.76,539.186,2019-01-18 16:00:00
1162,1.343,4.771,543.646,2019-01-18 17:00:00
1163,1.343,4.538,463.173,2019-01-18 18:00:00
1164,1.344,4.293,382.04,2019-01-18 19:00:00
1165,1.344,4.025,302.804,2019-01-18 20:00:00
1166,1.344,3.701,220.543,2019-01-18 21:00:00
1167,1.344,3.391,151.952,2019-01-18 22:00:00
1168,1.344,3.221,122.471,2019-01-18 23:00:00
1169,1.342,3.069,96.378,2019-01-19 00:00:00
1170,1.335,2.914,74.73,2019-01-19 01:00:00
1171,1.324,3.017,88.753,2019-01-19 02:00:00
1172,1.315,3.34,142.266,2019-01-19 03:00:00
1173,1.309,3.63,204.185,2019-01-19 04:00:00
1174,1.306,3.933,276.422,2019-01-19 05:00:00
1175,1.305,4.283,379.742,2019-01-19 06:00:00
1176,1.307,4.462,434.223,2019-01-19 07:00:00
1177,1.31,3.86,257.49,2019-01-19 08:00:00
1178,1.313,2.799,61.679,2019-01-19 09:00:00
1179,1.316,3.887,266.785,2019-01-19 10:00:00
1180,1.319,5.125,683.701,2019-01-19 11:00:00
1181,1.322,5.991,1099.735,2019-01-19 12:00:00
1182,1.324,6.412,1339.28,2019-01-19 13:00:00
1183,1.327,6.265,1254.855,2019-01-19 14:00:00
1184,1.33,6.777,1560.497,2019-01-19 15:00:00
1185,1.333,7.735,2200.796,2019-01-19 16:00:00
1186,1.336,8.214,2527.138,2019-01-19 17:00:00
1187,1.339,8.302,2592.618,2019-01-19 18:00:00
1188,1.342,8.164,2495.355,2019-01-19 19:00:00
1189,1.344,7.825,2262.077,2019-01-19 20:00:00
1190,1.345,7.896,2311.959,2019-01-19 21:00:00
1191,1.347,7.682,2161.173,2019-01-19 22:00:00
1192,1.347,7.448,2002.552,2019-01-19 23:00:00
1193,1.345,7.095,1769.019,2019-01-20 00:00:00
1194,1.34,6.71,1524.61,2019-01-20 01:00:00
1195,1.333,6.383,1320.658,2019-01-20 02:00:00
1196,1.325,6.37,1318.497,2019-01-20 03:00:00
1197,1.32,6.323,1286.961,2019-01-20 04:00:00
1198,1.316,6.116,1167.837,2019-01-20 05:00:00
1199,1.315,6.222,1228.617,2019-01-20 06:00:00
1200,1.315,5.872,1036.412,2019-01-20 07:00:00
1201,1.316,5.42,814.0,2019-01-20 08:00:00
1202,1.318,5.712,958.387,2019-01-20 09:00:00
1203,1.32,6.392,1325.734,2019-01-20 10:00:00
1204,1.322,6.998,1703.27,2019-01-20 11:00:00
1205,1.323,7.605,2111.495,2019-01-20 12:00:00
1206,1.325,8.024,2398.659,2019-01-20 13:00:00
1207,1.327,8.012,2393.482,2019-01-20 14:00:00
1208,1.328,7.899,2316.14,2019-01-20 15:00:00
1209,1.329,8.464,2697.277,2019-01-20 16:00:00
1210,1.331,8.726,2872.435,2019-01-20 17:00:00
1211,1.332,8.164,2495.64,2019-01-20 18:00:00
1212,1.333,7.154,1808.046,2019-01-20 19:00:00
1213,1.334,6.23,1237.663,2019-01-20 20:00:00
1214,1.335,5.381,796.15,2019-01-20 21:00:00
1215,1.335,4.575,472.816,2019-01-20 22:00:00
1216,1.336,3.853,255.771,2019-01-20 23:00:00
1217,1.334,3.237,125.167,2019-01-21 00:00:00
1218,1.327,2.783,59.861,2019-01-21 01:00:00
1219,1.317,2.566,38.45,2019-01-21 02:00:00
1220,1.308,2.533,35.721,2019-01-21 03:00:00
1221,1.302,2.442,28.489,2019-01-21 04:00:00
1222,1.299,2.092,10.88,2019-01-21 05:00:00
1223,1.298,1.636,1.902,2019-01-21 06:00:00
1224,1.299,1.373,0.483,2019-01-21 07:00:00
1225,1.301,1.327,0.353,2019-01-21 08:00:00
1226,1.303,1.286,0.284,2019-01-21 09:00:00
1227,1.304,3.318,138.22,2019-01-21 10:00:00
1228,1.305,4.249,366.602,2019-01-21 11:00:00
1229,1.306,4.891,589.071,2019-01-21 12:00:00
1230,1.307,5.133,687.185,2019-01-21 13:00:00
1231,1.308,4.901,592.856,2019-01-21 14:00:00
1232,1.309,4.666,506.248,2019-01-21 15:00:00
1233,1.31,4.675,508.277,2019-01-21 16:00:00
1234,1.311,4.461,433.955,2019-01-21 17:00:00
1235,1.312,4.494,444.952,2019-01-21 18:00:00
1236,1.312,5.103,674.618,2019-01-21 19:00:00
1237,1.313,5.937,1070.753,2019-01-21 20:00:00
1238,1.313,6.773,1558.26,2019-01-21 21:00:00
1239,1.312,7.234,1859.7,2019-01-21 22:00:00
1240,1.311,7.431,1989.772,2019-01-21 23:00:00
1241,1.307,7.208,1840.16,2019-01-22 00:00:00
1242,1.301,6.851,1612.956,2019-01-22 01:00:00
1243,1.293,6.715,1524.748,2019-01-22 02:00:00
1244,1.285,5.944,1077.023,2019-01-22 03:00:00
1245,1.28,5.605,901.726,2019-01-22 04:00:00
1246,1.278,5.767,982.334,2019-01-22 05:00:00
1247,1.278,6.048,1135.283,2019-01-22 06:00:00
1248,1.28,5.949,1081.701,2019-01-22 07:00:00
1249,1.283,5.255,739.898,2019-01-22 08:00:00
1250,1.287,5.145,692.221,2019-01-22 09:00:00
1251,1.291,5.304,765.51,2019-01-22 10:00:00
1252,1.294,4.805,559.808,2019-01-22 11:00:00
1253,1.298,4.908,595.679,2019-01-22 12:00:00
1254,1.301,5.341,777.987,2019-01-22 13:00:00
1255,1.305,5.982,1098.962,2019-01-22 14:00:00
1256,1.309,7.705,2176.488,2019-01-22 15:00:00
1257,1.313,9.378,3286.125,2019-01-22 16:00:00
1258,1.317,9.099,3114.118,2019-01-22 17:00:00
1259,1.321,8.424,2674.315,2019-01-22 18:00:00
1260,1.324,7.948,2343.775,2019-01-22 19:00:00
1261,1.327,7.76,2221.212,2019-01-22 20:00:00
1262,1.33,7.359,1941.757,2019-01-22 21:00:00
1263,1.332,7.014,1716.151,2019-01-22 22:00:00
1264,1.334,6.74,1543.298,2019-01-22 23:00:00
1265,1.332,6.43,1348.786,2019-01-23 00:00:00
1266,1.327,6.196,1214.995,2019-01-23 01:00:00
1267,1.321,5.851,1025.802,2019-01-23 02:00:00
1268,1.317,5.574,891.023,2019-01-23 03:00:00
1269,1.314,5.621,909.481,2019-01-23 04:00:00
1270,1.313,5.679,938.35,2019-01-23 05:00:00
1271,1.313,5.66,928.59,2019-01-23 06:00:00
1272,1.315,5.469,837.269,2019-01-23 07:00:00
1273,1.319,5.379,795.121,2019-01-23 08:00:00
1274,1.322,6.671,1499.756,2019-01-23 09:00:00
1275,1.324,8.065,2424.904,2019-01-23 10:00:00
1276,1.326,8.778,2912.839,2019-01-23 11:00:00
1277,1.329,9.07,3095.768,2019-01-23 12:00:00
1278,1.331,9.232,3197.714,2019-01-23 13:00:00
1279,1.333,9.164,3157.317,2019-01-23 14:00:00
1280,1.337,8.78,2914.976,2019-01-23 15:00:00
1281,1.34,8.838,2947.654,2019-01-23 16:00:00
1282,1.344,8.747,2888.596,2019-01-23 17:00:00
1283,1.347,8.463,2696.945,2019-01-23 18:00:00
1284,1.349,8.043,2411.313,2019-01-23 19:00:00
1285,1.351,7.69,2166.35,2019-01-23 20:00:00
1286,1.353,7.341,1929.72,2019-01-23 21:00:00
1287,1.354,7.25,1868.013,2019-01-23 22:00:00
1288,1.354,6.787,1567.162,2019-01-23 23:00:00
1289,1.351,6.248,1243.486,2019-01-24 00:00:00
1290,1.343,5.575,891.679,2019-01-24 01:00:00
1291,1.335,4.94,608.276,2019-01-24 02:00:00
1292,1.328,4.297,382.135,2019-01-24 03:00:00
1293,1.322,3.733,226.069,2019-01-24 04:00:00
1294,1.319,3.042,92.365,2019-01-24 05:00:00
1295,1.318,2.521,34.17,2019-01-24 06:00:00
1296,1.319,2.065,10.035,2019-01-24 07:00:00
1297,1.322,2.313,20.798,2019-01-24 08:00:00
1298,1.324,2.83,64.359,2019-01-24 09:00:00
1299,1.325,3.458,166.999,2019-01-24 10:00:00
1300,1.326,4.182,346.456,2019-01-24 11:00:00
1301,1.328,4.39,413.852,2019-01-24 12:00:00
1302,1.329,4.351,398.297,2019-01-24 13:00:00
1303,1.33,4.278,377.607,2019-01-24 14:00:00
1304,1.332,4.311,385.589,2019-01-24 15:00:00
1305,1.335,4.669,506.32,2019-01-24 16:00:00
1306,1.337,4.75,535.413,2019-01-24 17:00:00
1307,1.339,4.584,476.08,2019-01-24 18:00:00
1308,1.34,4.424,421.984,2019-01-24 19:00:00
1309,1.342,4.421,420.971,2019-01-24 20:00:00
1310,1.343,4.579,474.062,2019-01-24 21:00:00
1311,1.344,4.896,590.938,2019-01-24 22:00:00
1312,1.345,5.283,756.353,2019-01-24 23:00:00
1313,1.343,5.569,888.769,2019-01-25 00:00:00
1314,1.337,5.756,976.926,2019-01-25 01:00:00
1315,1.33,5.711,958.357,2019-01-25 02:00:00
1316,1.325,5.794,1001.207,2019-01-25 03:00:00
1317,1.322,5.99,1099.212,2019-01-25 04:00:00
1318,1.32,6.187,1211.153,2019-01-25 05:00:00
1319,1.319,6.385,1322.036,2019-01-25 06:00:00
1320,1.321,5.872,1036.686,2019-01-25 07:00:00
1321,1.324,5.098,672.685,2019-01-25 08:00:00
1322,1.326,5.06,660.696,2019-01-25 09:00:00
1323,1.327,5.366,789.279,2019-01-25 10:00:00
1324,1.328,5.7,953.254,2019-01-25 11:00:00
1325,1.33,5.979,1098.25,2019-01-25 12:00:00
1326,1.331,6.113,1166.159,2019-01-25 13:00:00
1327,1.333,6.101,1164.475,2019-01-25 14:00:00
1328,1.336,5.617,907.537,2019-01-25 15:00:00
1329,1.34,6.168,1201.058,2019-01-25 16:00:00
1330,1.343,6.998,1703.275,2019-01-25 17:00:00
1331,1.345,7.508,2046.815,2019-01-25 18:00:00
1332,1.347,7.857,2283.283,2019-01-25 19:00:00
1333,1.349,8.034,2407.282,2019-01-25 20:00:00
1334,1.35,8.053,2421.047,2019-01-25 21:00:00
1335,1.351,8.041,2408.208,2019-01-25 22:00:00
1336,1.35,8.025,2400.061,2019-01-25 23:00:00
1337,1.346,7.807,2246.791,2019-01-26 00:00:00
1338,1.337,7.111,1776.653,2019-01-26 01:00:00
1339,1.326,6.354,1306.935,2019-01-26 02:00:00
1340,1.316,5.97,1093.256,2019-01-26 03:00:00
1341,1.308,5.447,829.532,2019-01-26 04:00:00
1342,1.303,4.949,611.756,2019-01-26 05:00:00
1343,1.3,4.414,420.378,2019-01-26 06:00:00
1344,1.301,4.235,362.301,2019-01-26 07:00:00
1345,1.304,4.15,339.578,2019-01-26 08:00:00
1346,1.307,4.067,313.2,2019-01-26 09:00:00
1347,1.309,3.964,287.254,2019-01-26 10:00:00
1348,1.31,4.602,482.125,2019-01-26 11:00:00
1349,1.312,5.187,710.289,2019-01-26 12:00:00
1350,1.313,5.63,913.826,2019-01-26 13:00:00
1351,1.314,5.674,935.614,2019-01-26 14:00:00
1352,1.317,6.035,1126.151,2019-01-26 15:00:00
1353,1.32,7.483,2027.6,2019-01-26 16:00:00
1354,1.322,8.405,2660.743,2019-01-26 17:00:00
1355,1.324,8.797,2923.625,2019-01-26 18:00:00
1356,1.325,8.71,2868.281,2019-01-26 19:00:00
1357,1.326,8.444,2687.869,2019-01-26 20:00:00
1358,1.326,8.402,2660.738,2019-01-26 21:00:00
1359,1.326,8.701,2856.536,2019-01-26 22:00:00
1360,1.325,9.082,3102.99,2019-01-26 23:00:00
1361,1.32,9.277,3224.771,2019-01-27 00:00:00
1362,1.311,9.274,3222.522,2019-01-27 01:00:00
1363,1.3,8.984,3043.787,2019-01-27 02:00:00
1364,1.29,8.575,2779.024,2019-01-27 03:00:00
1365,1.283,8.269,2565.307,2019-01-27 04:00:00
1366,1.279,7.978,2364.969,2019-01-27 05:00:00
1367,1.277,7.805,2245.168,2019-01-27 06:00:00
1368,1.277,7.597,2107.485,2019-01-27 07:00:00
1369,1.279,6.609,1456.837,2019-01-27 08:00:00
1370,1.282,7.544,2066.847,2019-01-27 09:00:00
1371,1.284,9.24,3208.179,2019-01-27 10:00:00
1372,1.286,9.159,3152.209,2019-01-27 11:00:00
1373,1.287,8.99,3051.184,2019-01-27 12:00:00
1374,1.289,8.53,2748.64,2019-01-27 13:00:00
1375,1.291,7.443,2002.441,2019-01-27 14:00:00
1376,1.294,8.175,2503.593,2019-01-27 15:00:00
1377,1.298,9.234,3200.787,2019-01-27 16:00:00
1378,1.302,9.155,3152.289,2019-01-27 17:00:00
1379,1.306,8.645,2821.982,2019-01-27 18:00:00
1380,1.31,7.703,2175.402,2019-01-27 19:00:00
1381,1.314,7.01,1716.044,2019-01-27 20:00:00
1382,1.318,6.177,1203.759,2019-01-27 21:00:00
1383,1.322,5.755,976.113,2019-01-27 22:00:00
1384,1.324,5.438,822.19,2019-01-27 23:00:00
1385,1.323,4.843,570.596,2019-01-28 00:00:00
1386,1.317,4.633,496.512,2019-01-28 01:00:00
1387,1.311,5.107,676.19,2019-01-28 02:00:00
1388,1.306,5.638,917.85,2019-01-28 03:00:00
1389,1.302,5.771,984.83,2019-01-28 04:00:00
1390,1.3,5.213,721.538,2019-01-28 05:00:00
1391,1.3,5.204,719.986,2019-01-28 06:00:00
1392,1.302,5.266,744.482,2019-01-28 07:00:00
1393,1.305,5.603,900.983,2019-01-28 08:00:00
1394,1.308,5.907,1054.754,2019-01-28 09:00:00
1395,1.31,6.637,1473.411,2019-01-28 10:00:00
1396,1.312,7.097,1770.83,2019-01-28 11:00:00
1397,1.314,7.51,2049.893,2019-01-28 12:00:00
1398,1.316,7.714,2182.798,2019-01-28 13:00:00
1399,1.318,7.458,2008.046,2019-01-28 14:00:00
1400,1.32,6.452,1362.116,2019-01-28 15:00:00
1401,1.323,6.677,1499.917,2019-01-28 16:00:00
1402,1.325,6.709,1523.263,2019-01-28 17:00:00
1403,1.327,6.335,1295.324,2019-01-28 18:00:00
1404,1.328,5.677,937.228,2019-01-28 19:00:00
1405,1.33,4.782,550.855,2019-01-28 20:00:00
1406,1.331,3.915,271.673,2019-01-28 21:00:00
1407,1.332,3.532,180.665,2019-01-28 22:00:00
1408,1.331,3.584,192.011,2019-01-28 23:00:00
1409,1.326,3.647,206.609,2019-01-29 00:00:00
1410,1.316,3.77,235.025,2019-01-29 01:00:00
1411,1.303,4.14,336.649,2019-01-29 02:00:00
1412,1.293,4.969,619.911,2019-01-29 03:00:00
1413,1.287,6.139,1180.835,2019-01-29 04:00:00
1414,1.284,7.283,1894.578,2019-01-29 05:00:00
1415,1.283,7.98,2365.773,2019-01-29 06:00:00
1416,1.284,7.518,2050.135,2019-01-29 07:00:00
1417,1.286,5.944,1076.918,2019-01-29 08:00:00
1418,1.288,5.467,837.198,2019-01-29 09:00:00
1419,1.29,7.065,1746.005,2019-01-29 10:00:00
1420,1.291,8.253,2555.635,2019-01-29 11:00:00
1421,1.293,8.631,2809.442,2019-01-29 12:00:00
1422,1.294,8.499,2721.68,2019-01-29 13:00:00
1423,1.296,8.398,2657.737,2019-01-29 14:00:00
1424,1.298,8.912,2995.98,2019-01-29 15:00:00
1425,1.301,9.64,3439.49,2019-01-29 16:00:00
1426,1.303,9.994,3633.54,2019-01-29 17:00:00
1427,1.305,10.174,3729.415,2019-01-29 18:00:00
1428,1.307,10.457,3862.684,2019-01-29 19:00:00
1429,1.308,10.545,3903.047,2019-01-29 20:00:00
1430,1.309,10.004,3639.203,2019-01-29 21:00:00
1431,1.31,10.491,3882.827,2019-01-29 22:00:00
1432,1.311,10.244,3761.032,2019-01-29 23:00:00
1433,1.308,9.924,3600.01,2019-01-30 00:00:00
1434,1.304,9.448,3328.948,2019-01-30 01:00:00
1435,1.301,8.627,2807.23,2019-01-30 02:00:00
1436,1.3,7.74,2207.462,2019-01-30 03:00:00
1437,1.301,7.834,2269.472,2019-01-30 04:00:00
1438,1.302,8.029,2406.556,2019-01-30 05:00:00
1439,1.305,8.147,2485.962,2019-01-30 06:00:00
1440,1.31,8.564,2766.947,2019-01-30 07:00:00
1441,1.316,8.999,3051.075,2019-01-30 08:00:00
1442,1.321,10.028,3651.464,2019-01-30 09:00:00
1443,1.325,11.057,4115.781,2019-01-30 10:00:00
1444,1.329,11.488,4271.449,2019-01-30 11:00:00
1445,1.332,11.854,4380.234,2019-01-30 12:00:00
1446,1.335,12.436,4529.322,2019-01-30 13:00:00
1447,1.339,12.779,4602.714,2019-01-30 14:00:00
1448,1.342,12.517,4548.341,2019-01-30 15:00:00
1449,1.347,12.408,4523.427,2019-01-30 16:00:00
1450,1.351,12.433,4528.587,2019-01-30 17:00:00
1451,1.355,12.454,4533.467,2019-01-30 18:00:00
1452,1.358,12.15,4462.937,2019-01-30 19:00:00
1453,1.361,11.615,4308.969,2019-01-30 20:00:00
1454,1.363,10.982,4087.524,2019-01-30 21:00:00
1455,1.364,10.278,3777.596,2019-01-30 22:00:00
1456,1.364,9.715,3484.947,2019-01-30 23:00:00
1457,1.36,8.811,2928.378,2019-01-31 00:00:00
1458,1.35,8.559,2762.073,2019-01-31 01:00:00
1459,1.34,8.073,2432.48,2019-01-31 02:00:00
1460,1.332,7.658,2151.271,2019-01-31 03:00:00
1461,1.327,7.059,1741.943,2019-01-31 04:00:00
1462,1.324,6.255,1248.977,2019-01-31 05:00:00
1463,1.322,5.703,954.73,2019-01-31 06:00:00
1464,1.323,5.143,691.312,2019-01-31 07:00:00
1465,1.325,5.275,750.466,2019-01-31 08:00:00
1466,1.326,7.084,1761.93,2019-01-31 09:00:00
1467,1.328,7.973,2361.078,2019-01-31 10:00:00
1468,1.329,8.546,2756.138,2019-01-31 11:00:00
1469,1.33,8.664,2834.107,2019-01-31 12:00:00
1470,1.332,8.453,2689.661,2019-01-31 13:00:00
1471,1.333,8.077,2437.023,2019-01-31 14:00:00
1472,1.335,7.335,1928.205,2019-01-31 15:00:00
1473,1.337,6.744,1545.739,2019-01-31 16:00:00
1474,1.339,5.956,1086.04,2019-01-31 17:00:00
1475,1.341,4.925,602.382,2019-01-31 18:00:00
1476,1.343,4.09,319.648,2019-01-31 19:00:00
1477,1.344,3.872,262.919,2019-01-31 20:00:00
1478,1.344,4.043,306.338,2019-01-31 21:00:00
1479,1.344,4.819,561.773,2019-01-31 22:00:00
1480,1.344,5.95,1082.957,2019-01-31 23:00:00
1481,1.34,6.909,1644.301,2019-02-01 00:00:00
1482,1.331,7.286,1894.666,2019-02-01 01:00:00
1483,1.321,7.296,1898.71,2019-02-01 02:00:00
1484,1.312,7.042,1730.802,2019-02-01 03:00:00
1485,1.306,6.467,1372.079,2019-02-01 04:00:00
1486,1.304,5.775,988.592,2019-02-01 05:00:00
1487,1.303,5.388,799.345,2019-02-01 06:00:00
1488,1.304,4.629,494.883,2019-02-01 07:00:00
1489,1.308,3.304,135.538,2019-02-01 08:00:00
1490,1.312,3.049,93.516,2019-02-01 09:00:00
1491,1.316,3.151,109.266,2019-02-01 10:00:00
1492,1.32,4.198,351.186,2019-02-01 11:00:00
1493,1.323,5.222,725.246,2019-02-01 12:00:00
1494,1.325,5.292,760.191,2019-02-01 13:00:00
1495,1.328,4.823,563.079,2019-02-01 14:00:00
1496,1.33,4.177,344.799,2019-02-01 15:00:00
1497,1.333,3.703,221.195,2019-02-01 16:00:00
1498,1.335,3.433,160.289,2019-02-01 17:00:00
1499,1.337,3.504,175.865,2019-02-01 18:00:00
1500,1.339,3.88,264.97,2019-02-01 19:00:00
1501,1.34,4.248,366.182,2019-02-01 20:00:00
1502,1.341,4.604,482.869,2019-02-01 21:00:00
1503,1.342,5.2,719.872,2019-02-01 22:00:00
1504,1.341,5.655,926.088,2019-02-01 23:00:00
1505,1.338,6.137,1179.578,2019-02-02 00:00:00
1506,1.33,6.746,1547.034,2019-02-02 01:00:00
1507,1.32,7.392,1969.782,2019-02-02 02:00:00
1508,1.31,7.874,2297.03,2019-02-02 03:00:00
