Date - Time ,Time,Temperature©,Humidity ,Ground Radiation Intensity (W/m^2),Upper Atmosphere Radiation Intensity (W/m^2),PV Generation (KW)
2019-09-17 07:00:00,392,8.449,0.005,297.178,503.03,3338.316
2019-09-17 08:00:00,393,11.686,0.005,419.813,688.174,3593.172
2019-09-17 09:00:00,394,13.581,0.005,516.537,829.622,3801.22
2019-09-17 10:00:00,395,14.783,0.005,569.371,917.685,3873.424
2019-09-17 11:00:00,396,15.563,0.005,572.394,946.349,3766.604
2019-09-17 12:00:00,397,15.924,0.005,524.295,913.642,3406.763
2019-09-17 13:00:00,398,15.88,0.006,439.557,821.759,2849.23
2019-09-17 14:00:00,399,15.499,0.006,332.662,676.94,2198.905
2019-09-17 15:00:00,400,14.564,0.006,214.355,489.046,1321.61
2019-09-17 16:00:00,401,12.828,0.007,96.97,270.85,705.466
2019-09-17 17:00:00,402,10.519,0.006,14.078,56.232,56.14
2019-09-17 18:00:00,403,10.155,0.006,0.003,0.02,0.0
2019-09-17 19:00:00,404,9.584,0.006,0.0,0.0,0.0
2019-09-17 20:00:00,405,8.684,0.006,0.0,0.0,0.0
2019-09-17 21:00:00,406,7.564,0.006,0.0,0.0,0.0
2019-09-17 22:00:00,407,6.043,0.005,0.0,0.0,0.0
2019-09-17 23:00:00,408,4.84,0.005,0.0,0.0,0.0
2019-09-18 00:00:00,409,4.466,0.005,0.0,0.0,0.0
2019-09-18 01:00:00,410,4.385,0.005,0.0,0.0,0.0
2019-09-18 02:00:00,411,3.761,0.005,0.0,0.0,0.0
2019-09-18 03:00:00,412,2.616,0.005,0.0,0.0,0.0
2019-09-18 04:00:00,413,1.413,0.004,0.007,0.054,0.0
2019-09-18 05:00:00,414,0.943,0.004,16.791,62.455,40.405
2019-09-18 06:00:00,415,1.405,0.004,126.869,280.305,458.327
2019-09-18 07:00:00,416,2.397,0.004,298.516,496.713,1033.992
2019-09-18 08:00:00,417,3.877,0.004,462.233,682.032,2234.067
2019-09-18 09:00:00,418,5.663,0.004,583.726,823.584,3481.25
2019-09-18 10:00:00,419,6.944,0.004,632.282,911.735,3602.207
2019-09-18 11:00:00,420,7.444,0.004,615.504,940.413,3082.229
2019-09-18 12:00:00,421,7.608,0.004,562.801,907.667,2540.536
2019-09-18 13:00:00,422,7.698,0.003,491.721,815.702,2404.958
2019-09-18 14:00:00,423,7.638,0.003,393.497,670.767,2314.738
2019-09-18 15:00:00,424,7.324,0.004,270.553,482.723,1871.931
2019-09-18 16:00:00,425,6.554,0.004,134.246,264.342,1239.684
2019-09-18 17:00:00,426,5.286,0.004,21.827,51.897,180.022
2019-09-18 18:00:00,427,4.532,0.004,0.002,0.008,0.0
2019-09-18 19:00:00,428,4.206,0.004,0.0,0.0,0.0
2019-09-18 20:00:00,429,4.011,0.004,0.0,0.0,0.0
2019-09-18 21:00:00,430,3.697,0.004,0.0,0.0,0.0
2019-09-18 22:00:00,431,3.271,0.004,0.0,0.0,0.0
2019-09-18 23:00:00,432,2.661,0.004,0.0,0.0,0.0
2019-09-19 00:00:00,433,1.999,0.004,0.0,0.0,0.0
2019-09-19 01:00:00,434,1.397,0.004,0.0,0.0,0.0
2019-09-19 02:00:00,435,0.967,0.004,0.0,0.0,0.0
2019-09-19 03:00:00,436,0.661,0.004,0.0,0.0,0.0
2019-09-19 04:00:00,437,0.365,0.004,0.001,0.028,0.0
2019-09-19 05:00:00,438,0.249,0.004,23.119,57.955,940.738
2019-09-19 06:00:00,439,1.653,0.004,153.908,273.789,2541.075
2019-09-19 07:00:00,440,3.811,0.004,323.378,490.371,3455.127
2019-09-19 08:00:00,441,5.623,0.004,472.895,675.832,3948.899
2019-09-19 09:00:00,442,7.075,0.004,582.311,817.497,4144.484
2019-09-19 10:00:00,443,8.311,0.004,652.176,905.699,4192.105
2019-09-19 11:00:00,444,9.324,0.004,673.076,934.42,4155.028
2019-09-19 12:00:00,445,10.051,0.004,643.678,901.645,4197.958
2019-09-19 13:00:00,446,10.41,0.004,563.087,809.612,4112.903
2019-09-19 14:00:00,447,10.346,0.005,446.112,664.554,3891.793
2019-09-19 15:00:00,448,9.788,0.005,299.884,476.351,3476.736
2019-09-19 16:00:00,449,8.337,0.006,141.832,257.8,2599.477
2019-09-19 17:00:00,450,5.009,0.005,19.455,47.733,396.419
2019-09-19 18:00:00,451,3.021,0.005,0.0,0.002,0.0
2019-09-19 19:00:00,452,2.238,0.005,0.0,0.0,0.0
2019-09-19 20:00:00,453,1.791,0.005,0.0,0.0,0.0
2019-09-19 21:00:00,454,1.613,0.005,0.0,0.0,0.0
2019-09-19 22:00:00,455,1.613,0.005,0.0,0.0,0.0
2019-09-19 23:00:00,456,1.659,0.005,0.0,0.0,0.0
2019-09-20 00:00:00,457,1.606,0.005,0.0,0.0,0.0
2019-09-20 01:00:00,458,1.403,0.005,0.0,0.0,0.0
2019-09-20 02:00:00,459,1.008,0.005,0.0,0.0,0.0
2019-09-20 03:00:00,460,0.415,0.005,0.0,0.0,0.0
2019-09-20 04:00:00,461,-0.087,0.005,0.0,0.012,0.0
2019-09-20 05:00:00,462,0.145,0.005,17.89,53.621,815.039
2019-09-20 06:00:00,463,4.008,0.005,113.109,267.245,2327.772
2019-09-20 07:00:00,464,7.556,0.005,230.989,483.99,2868.353
2019-09-20 08:00:00,465,11.231,0.005,344.273,669.583,2934.609
2019-09-20 09:00:00,466,13.595,0.006,442.42,811.35,3318.227
2019-09-20 10:00:00,467,15.136,0.006,498.558,899.623,3147.986
2019-09-20 11:00:00,468,15.79,0.006,502.459,928.354,2692.919
2019-09-20 12:00:00,469,15.452,0.006,466.13,895.554,1583.747
2019-09-20 13:00:00,470,14.815,0.006,386.907,803.445,902.047
2019-09-20 14:00:00,471,14.384,0.006,289.358,658.286,552.228
2019-09-20 15:00:00,472,13.373,0.007,180.486,469.947,351.216
2019-09-20 16:00:00,473,11.909,0.007,79.802,251.226,179.726
2019-09-20 17:00:00,474,11.059,0.007,11.154,43.745,14.832
2019-09-20 18:00:00,475,10.422,0.006,0.0,0.0,0.0
2019-09-20 19:00:00,476,9.07,0.006,0.0,0.0,0.0
2019-09-20 20:00:00,477,7.859,0.006,0.0,0.0,0.0
2019-09-20 21:00:00,478,7.444,0.006,0.0,0.0,0.0
2019-09-20 22:00:00,479,7.31,0.006,0.0,0.0,0.0
2019-09-20 23:00:00,480,7.22,0.006,0.0,0.0,0.0
2019-09-21 00:00:00,481,7.205,0.006,0.0,0.0,0.0
2019-09-21 01:00:00,482,6.968,0.006,0.0,0.0,0.0
2019-09-21 02:00:00,483,6.635,0.006,0.0,0.0,0.0
2019-09-21 03:00:00,484,6.284,0.006,0.0,0.0,0.0
2019-09-21 04:00:00,485,5.964,0.006,0.0,0.004,0.0
2019-09-21 05:00:00,486,5.708,0.006,9.487,49.461,2.953
2019-09-21 06:00:00,487,5.814,0.006,76.185,260.669,125.502
2019-09-21 07:00:00,488,6.386,0.006,202.23,477.562,821.154
2019-09-21 08:00:00,489,7.945,0.006,367.174,663.287,2723.601
2019-09-21 09:00:00,490,10.042,0.006,492.306,805.149,3638.22
2019-09-21 10:00:00,491,11.537,0.006,563.729,893.488,3907.254
2019-09-21 11:00:00,492,12.409,0.005,582.339,922.231,3918.685
2019-09-21 12:00:00,493,12.902,0.006,566.096,889.406,3984.641
2019-09-21 13:00:00,494,12.985,0.006,509.589,797.245,3883.867
2019-09-21 14:00:00,495,12.65,0.006,405.386,651.979,3658.725
2019-09-21 15:00:00,496,11.852,0.006,260.991,463.502,3213.003
2019-09-21 16:00:00,497,10.208,0.007,113.707,244.632,2280.003
2019-09-21 17:00:00,498,6.561,0.006,13.186,39.938,231.397
2019-09-21 18:00:00,499,5.033,0.006,0.0,0.0,0.0
2019-09-21 19:00:00,500,4.479,0.006,0.0,0.0,0.0
2019-09-21 20:00:00,501,4.338,0.006,0.0,0.0,0.0
2019-09-21 21:00:00,502,4.169,0.006,0.0,0.0,0.0
2019-09-21 22:00:00,503,3.916,0.005,0.0,0.0,0.0
2019-09-21 23:00:00,504,3.521,0.005,0.0,0.0,0.0
2019-09-22 00:00:00,505,3.25,0.005,0.0,0.0,0.0
2019-09-22 01:00:00,506,3.254,0.005,0.0,0.0,0.0
2019-09-22 02:00:00,507,3.541,0.005,0.0,0.0,0.0
2019-09-22 03:00:00,508,3.619,0.005,0.0,0.0,0.0
2019-09-22 04:00:00,509,3.164,0.005,0.0,0.001,0.0
2019-09-22 05:00:00,510,2.886,0.005,16.836,45.477,410.774
2019-09-22 06:00:00,511,5.733,0.005,129.089,254.062,2075.867
2019-09-22 07:00:00,512,8.814,0.006,303.636,471.106,3078.919
2019-09-22 08:00:00,513,12.079,0.006,469.579,656.958,3545.3
2019-09-22 09:00:00,514,14.329,0.006,598.515,798.902,3764.373
2019-09-22 10:00:00,515,16.036,0.006,677.365,887.297,3837.119
2019-09-22 11:00:00,516,17.212,0.007,703.341,916.068,3833.752
2019-09-22 12:00:00,517,17.858,0.007,674.484,883.22,3849.929
2019-09-22 13:00:00,518,17.999,0.007,593.458,790.98,3746.018
2019-09-22 14:00:00,519,17.61,0.007,466.901,645.63,3507.031
2019-09-22 15:00:00,520,16.72,0.008,308.672,457.018,3038.655
2019-09-22 16:00:00,521,14.699,0.009,138.379,238.006,2067.45
2019-09-22 17:00:00,522,12.267,0.008,15.195,36.313,154.34
2019-09-22 18:00:00,523,11.3,0.007,0.0,0.0,0.0
2019-09-22 19:00:00,524,10.555,0.007,0.0,0.0,0.0
2019-09-22 20:00:00,525,9.851,0.007,0.0,0.0,0.0
2019-09-22 21:00:00,526,9.165,0.007,0.0,0.0,0.0
2019-09-22 22:00:00,527,8.461,0.007,0.0,0.0,0.0
2019-09-22 23:00:00,528,7.871,0.007,0.0,0.0,0.0
2019-09-23 00:00:00,529,7.481,0.007,0.0,0.0,0.0
2019-09-23 01:00:00,530,7.195,0.006,0.0,0.0,0.0
2019-09-23 02:00:00,531,6.916,0.006,0.0,0.0,0.0
2019-09-23 03:00:00,532,6.462,0.006,0.0,0.0,0.0
2019-09-23 04:00:00,533,5.731,0.006,0.0,0.0,0.0
2019-09-23 05:00:00,534,5.127,0.006,16.834,41.678,454.836
2019-09-23 06:00:00,535,8.12,0.006,133.396,247.434,2085.162
2019-09-23 07:00:00,536,11.629,0.007,308.044,464.608,3048.223
2019-09-23 08:00:00,537,14.904,0.007,466.945,650.565,3470.705
2019-09-23 09:00:00,538,17.313,0.007,590.157,792.612,3683.192
2019-09-23 10:00:00,539,18.692,0.007,664.965,881.057,3764.626
2019-09-23 11:00:00,540,19.555,0.007,684.945,909.841,3769.899
2019-09-23 12:00:00,541,19.966,0.007,643.831,876.973,3784.049
2019-09-23 13:00:00,542,19.944,0.007,555.681,784.672,3667.306
2019-09-23 14:00:00,543,19.515,0.008,431.993,639.23,3386.068
2019-09-23 15:00:00,544,18.508,0.008,280.454,450.511,2796.334
2019-09-23 16:00:00,545,16.615,0.008,121.014,231.359,1593.31
2019-09-23 17:00:00,546,14.449,0.008,12.217,32.875,51.628
2019-09-23 18:00:00,547,13.842,0.007,0.0,0.0,0.0
2019-09-23 19:00:00,548,12.828,0.007,0.0,0.0,0.0
2019-09-23 20:00:00,549,10.996,0.007,0.0,0.0,0.0
2019-09-23 21:00:00,550,8.835,0.007,0.0,0.0,0.0
2019-09-23 22:00:00,551,7.179,0.006,0.0,0.0,0.0
2019-09-23 23:00:00,552,5.824,0.006,0.0,0.0,0.0
2019-09-24 00:00:00,553,4.669,0.006,0.0,0.0,0.0
2019-09-24 01:00:00,554,3.792,0.006,0.0,0.0,0.0
2019-09-24 02:00:00,555,3.233,0.006,0.0,0.0,0.0
2019-09-24 03:00:00,556,2.728,0.006,0.0,0.0,0.0
2019-09-24 04:00:00,557,2.311,0.005,0.0,0.0,0.0
2019-09-24 05:00:00,558,2.272,0.005,14.71,38.063,367.187
2019-09-24 06:00:00,559,4.952,0.005,129.603,240.782,1966.937
2019-09-24 07:00:00,560,8.032,0.005,312.132,458.078,3100.504
2019-09-24 08:00:00,561,10.976,0.005,473.559,644.148,3609.26
2019-09-24 09:00:00,562,12.381,0.005,599.801,786.277,3849.131
2019-09-24 10:00:00,563,13.109,0.005,677.596,874.759,3903.246
2019-09-24 11:00:00,564,13.445,0.005,697.922,903.551,3870.217
2019-09-24 12:00:00,565,13.565,0.004,664.595,870.668,3901.87
2019-09-24 13:00:00,566,13.435,0.004,582.714,778.324,3830.738
2019-09-24 14:00:00,567,12.958,0.004,456.08,632.797,3587.783
2019-09-24 15:00:00,568,12.045,0.005,297.824,443.958,3144.335
2019-09-24 16:00:00,569,10.226,0.005,128.51,224.69,2132.704
2019-09-24 17:00:00,570,7.005,0.005,12.007,29.625,109.851
2019-09-24 18:00:00,571,5.728,0.005,0.0,0.0,0.0
2019-09-24 19:00:00,572,4.828,0.005,0.0,0.0,0.0
2019-09-24 20:00:00,573,3.98,0.005,0.0,0.0,0.0
2019-09-24 21:00:00,574,3.285,0.005,0.0,0.0,0.0
2019-09-24 22:00:00,575,3.383,0.004,0.0,0.0,0.0
2019-09-24 23:00:00,576,3.836,0.004,0.0,0.0,0.0
2019-09-25 00:00:00,577,4.139,0.004,0.0,0.0,0.0
2019-09-25 01:00:00,578,4.211,0.004,0.0,0.0,0.0
2019-09-25 02:00:00,579,4.078,0.004,0.0,0.0,0.0
2019-09-25 03:00:00,580,3.645,0.004,0.0,0.0,0.0
2019-09-25 04:00:00,581,3.056,0.004,0.0,0.0,0.0
2019-09-25 05:00:00,582,2.493,0.004,14.263,34.636,336.63
2019-09-25 06:00:00,583,4.705,0.005,135.747,234.105,2022.827
2019-09-25 07:00:00,584,8.437,0.005,306.366,451.526,3054.918
2019-09-25 08:00:00,585,11.754,0.005,462.663,637.686,3520.814
2019-09-25 09:00:00,586,14.136,0.005,584.966,779.888,3745.457
2019-09-25 10:00:00,587,15.758,0.005,660.996,868.42,3824.173
2019-09-25 11:00:00,588,16.932,0.005,684.986,897.229,3839.906
2019-09-25 12:00:00,589,17.566,0.006,653.979,864.318,3859.033
2019-09-25 13:00:00,590,17.743,0.006,571.406,771.927,3753.082
2019-09-25 14:00:00,591,17.458,0.006,445.24,626.318,3520.249
2019-09-25 15:00:00,592,17.03,0.007,287.703,437.386,3044.799
2019-09-25 16:00:00,593,15.23,0.008,120.94,217.999,2041.215
2019-09-25 17:00:00,594,13.831,0.006,10.335,26.565,78.465
2019-09-25 18:00:00,595,13.03,0.006,0.0,0.0,0.0
2019-09-25 19:00:00,596,12.433,0.006,0.0,0.0,0.0
2019-09-25 20:00:00,597,11.906,0.006,0.0,0.0,0.0
2019-09-25 21:00:00,598,11.323,0.006,0.0,0.0,0.0
2019-09-25 22:00:00,599,10.364,0.006,0.0,0.0,0.0
2019-09-25 23:00:00,600,8.68,0.006,0.0,0.0,0.0
2019-09-26 00:00:00,601,6.896,0.006,0.0,0.0,0.0
2019-09-26 01:00:00,602,5.595,0.006,0.0,0.0,0.0
2019-09-26 02:00:00,603,4.699,0.005,0.0,0.0,0.0
2019-09-26 03:00:00,604,3.983,0.005,0.0,0.0,0.0
2019-09-26 04:00:00,605,3.601,0.005,0.0,0.0,0.0
2019-09-26 05:00:00,606,3.519,0.005,12.98,31.4,283.86
2019-09-26 06:00:00,607,6.604,0.006,129.06,227.41,1984.257
2019-09-26 07:00:00,608,9.534,0.006,297.012,444.931,3046.425
2019-09-26 08:00:00,609,12.861,0.006,454.872,631.178,3518.821
2019-09-26 09:00:00,610,15.466,0.006,577.645,773.465,3744.067
2019-09-26 10:00:00,611,17.545,0.007,654.459,862.036,3818.283
2019-09-26 11:00:00,612,19.191,0.007,680.675,890.854,3794.377
2019-09-26 12:00:00,613,20.369,0.007,649.991,857.934,3807.134
2019-09-26 13:00:00,614,20.851,0.007,566.922,765.483,3696.08
2019-09-26 14:00:00,615,20.617,0.008,439.893,619.805,3469.074
2019-09-26 15:00:00,616,21.451,0.008,280.962,430.78,2974.95
2019-09-26 16:00:00,617,19.193,0.009,114.39,211.292,1992.009
2019-09-26 17:00:00,618,16.452,0.008,8.568,23.693,59.901
2019-09-26 18:00:00,619,14.522,0.008,0.0,0.0,0.0
2019-09-26 19:00:00,620,13.215,0.008,0.0,0.0,0.0
2019-09-26 20:00:00,621,12.222,0.007,0.0,0.0,0.0
2019-09-26 21:00:00,622,11.239,0.007,0.0,0.0,0.0
2019-09-26 22:00:00,623,10.19,0.007,0.0,0.0,0.0
2019-09-26 23:00:00,624,9.358,0.007,0.0,0.0,0.0
2019-09-27 00:00:00,625,8.906,0.007,0.0,0.0,0.0
2019-09-27 01:00:00,626,8.718,0.007,0.0,0.0,0.0
2019-09-27 02:00:00,627,8.489,0.007,0.0,0.0,0.0
2019-09-27 03:00:00,628,8.183,0.007,0.0,0.0,0.0
2019-09-27 04:00:00,629,7.88,0.007,0.0,0.0,0.0
2019-09-27 05:00:00,630,7.595,0.007,10.2,28.355,109.773
2019-09-27 06:00:00,631,10.434,0.008,103.743,220.692,1289.186
2019-09-27 07:00:00,632,13.766,0.008,254.582,438.309,2455.079
2019-09-27 08:00:00,633,16.808,0.009,406.46,624.65,3011.223
2019-09-27 09:00:00,634,19.737,0.009,528.616,766.981,3320.784
2019-09-27 10:00:00,635,21.639,0.009,603.425,855.599,3460.61
2019-09-27 11:00:00,636,22.716,0.01,624.72,884.417,3455.375
2019-09-27 12:00:00,637,22.958,0.01,592.73,851.5,3191.925
2019-09-27 13:00:00,638,22.676,0.01,513.746,759.013,2995.734
2019-09-27 14:00:00,639,21.918,0.011,398.516,613.251,2547.82
2019-09-27 15:00:00,640,20.696,0.011,254.617,424.152,2033.968
2019-09-27 16:00:00,641,18.663,0.011,102.062,204.569,1249.26
2019-09-27 17:00:00,642,16.064,0.01,7.115,21.01,16.358
2019-09-27 18:00:00,643,15.04,0.01,0.0,0.0,0.0
2019-09-27 19:00:00,644,14.399,0.01,0.0,0.0,0.0
2019-09-27 20:00:00,645,13.526,0.01,0.0,0.0,0.0
2019-09-27 21:00:00,646,12.697,0.01,0.0,0.0,0.0
2019-09-27 22:00:00,647,11.871,0.009,0.0,0.0,0.0
2019-09-27 23:00:00,648,11.249,0.009,0.0,0.0,0.0
2019-09-28 00:00:00,649,10.839,0.009,0.0,0.0,0.0
2019-09-28 01:00:00,650,10.585,0.009,0.0,0.0,0.0
2019-09-28 02:00:00,651,10.337,0.009,0.0,0.0,0.0
2019-09-28 03:00:00,652,10.219,0.008,0.0,0.0,0.0
2019-09-28 04:00:00,653,10.183,0.008,0.0,0.0,0.0
2019-09-28 05:00:00,654,10.345,0.008,8.573,25.5,29.491
2019-09-28 06:00:00,655,12.189,0.008,97.161,213.966,502.387
2019-09-28 07:00:00,656,14.442,0.009,245.393,431.673,1496.986
2019-09-28 08:00:00,657,17.035,0.009,389.98,618.074,2342.608
2019-09-28 09:00:00,658,19.083,0.009,498.088,760.469,2925.395
2019-09-28 10:00:00,659,20.223,0.01,564.079,849.116,3418.013
2019-09-28 11:00:00,660,21.064,0.01,591.584,877.945,3631.766
2019-09-28 12:00:00,661,21.489,0.01,562.249,844.999,3617.973
2019-09-28 13:00:00,662,21.53,0.01,484.973,752.477,3457.507
2019-09-28 14:00:00,663,21.141,0.01,371.877,606.672,3220.325
2019-09-28 15:00:00,664,20.155,0.01,229.741,417.493,2612.028
2019-09-28 16:00:00,665,18.222,0.01,90.142,197.84,1427.518
2019-09-28 17:00:00,666,16.141,0.01,5.858,18.515,10.453
2019-09-28 18:00:00,667,15.145,0.009,0.0,0.0,0.0
2019-09-28 19:00:00,668,14.454,0.009,0.0,0.0,0.0
2019-09-28 20:00:00,669,14.202,0.009,0.0,0.0,0.0
2019-09-28 21:00:00,670,14.212,0.009,0.0,0.0,0.0
2019-09-28 22:00:00,671,13.985,0.008,0.0,0.0,0.0
2019-09-28 23:00:00,672,13.641,0.008,0.0,0.0,0.0
2019-09-29 00:00:00,673,12.855,0.008,0.0,0.0,0.0
2019-09-29 01:00:00,674,12.34,0.007,0.0,0.0,0.0
2019-09-29 02:00:00,675,11.769,0.007,0.0,0.0,0.0
2019-09-29 03:00:00,676,11.158,0.007,0.0,0.0,0.0
2019-09-29 04:00:00,677,10.537,0.007,0.0,0.0,0.0
2019-09-29 05:00:00,678,9.972,0.006,7.385,22.838,12.654
2019-09-29 06:00:00,679,9.728,0.006,105.526,207.223,778.897
2019-09-29 07:00:00,680,10.265,0.006,272.015,425.007,2507.547
2019-09-29 08:00:00,681,11.717,0.006,434.956,611.472,3534.448
2019-09-29 09:00:00,682,13.127,0.005,561.256,753.926,3826.453
2019-09-29 10:00:00,683,14.064,0.005,635.202,842.597,3946.472
2019-09-29 11:00:00,684,14.585,0.005,647.792,871.44,3957.249
2019-09-29 12:00:00,685,14.795,0.005,598.881,838.481,3945.904
2019-09-29 13:00:00,686,14.551,0.005,504.592,745.913,3637.499
2019-09-29 14:00:00,687,13.858,0.005,376.842,600.064,3272.932
2019-09-29 15:00:00,688,12.495,0.005,227.426,410.815,1794.016
2019-09-29 16:00:00,689,10.259,0.006,84.414,191.105,277.331
2019-09-29 17:00:00,690,8.238,0.006,5.347,16.204,0.0
2019-09-29 18:00:00,691,7.83,0.005,0.0,0.0,0.0
2019-09-29 19:00:00,692,7.439,0.005,0.0,0.0,0.0
2019-09-29 20:00:00,693,7.082,0.005,0.0,0.0,0.0
2019-09-29 21:00:00,694,6.242,0.005,0.0,0.0,0.0
2019-09-29 22:00:00,695,4.902,0.005,0.0,0.0,0.0
2019-09-29 23:00:00,696,4.004,0.005,0.0,0.0,0.0
2019-09-30 00:00:00,697,3.642,0.004,0.0,0.0,0.0
2019-09-30 01:00:00,698,3.116,0.004,0.0,0.0,0.0
2019-09-30 02:00:00,699,2.527,0.004,0.0,0.0,0.0
2019-09-30 03:00:00,700,1.86,0.004,0.0,0.0,0.0
2019-09-30 04:00:00,701,1.137,0.004,0.0,0.0,0.0
2019-09-30 05:00:00,702,0.87,0.005,6.893,20.366,143.893
2019-09-30 06:00:00,703,3.623,0.005,84.046,200.474,1893.399
2019-09-30 07:00:00,704,6.631,0.005,205.951,418.311,2953.939
2019-09-30 08:00:00,705,9.84,0.005,319.296,604.846,2758.971
2019-09-30 09:00:00,706,12.168,0.006,394.908,747.334,2188.104
2019-09-30 10:00:00,707,13.993,0.006,436.374,836.03,2405.635
2019-09-30 11:00:00,708,14.921,0.006,449.482,864.883,2019.402
2019-09-30 12:00:00,709,14.789,0.007,419.58,831.905,824.244
2019-09-30 13:00:00,710,14.245,0.007,352.09,739.323,382.874
2019-09-30 14:00:00,711,14.048,0.008,260.97,593.416,349.997
2019-09-30 15:00:00,712,14.218,0.009,158.713,404.114,328.201
2019-09-30 16:00:00,713,13.056,0.009,59.42,184.374,109.836
2019-09-30 17:00:00,714,12.218,0.008,3.223,14.074,0.0
2019-09-30 18:00:00,715,12.694,0.008,0.0,0.0,0.0
2019-09-30 19:00:00,716,13.521,0.009,0.0,0.0,0.0
2019-09-30 20:00:00,717,13.58,0.009,0.0,0.0,0.0
2019-09-30 21:00:00,718,13.502,0.009,0.0,0.0,0.0
2019-09-30 22:00:00,719,14.525,0.009,0.0,0.0,0.0
2019-09-30 23:00:00,720,15.078,0.009,0.0,0.0,0.0
2019-10-01 00:00:00,721,14.932,0.009,0.0,0.0,0.0
2019-10-01 01:00:00,722,14.412,0.009,0.0,0.0,0.0
2019-10-01 02:00:00,723,13.775,0.009,0.0,0.0,0.0
2019-10-01 03:00:00,724,13.608,0.008,0.0,0.0,0.0
2019-10-01 04:00:00,725,13.588,0.008,0.0,0.0,0.0
2019-10-01 05:00:00,726,13.85,0.008,4.144,18.08,1.262
2019-10-01 06:00:00,727,14.483,0.009,64.748,193.726,276.79
2019-10-01 07:00:00,728,15.754,0.009,180.005,411.603,1182.288
2019-10-01 08:00:00,729,17.729,0.01,306.37,598.187,2169.255
2019-10-01 09:00:00,730,19.755,0.01,427.706,740.704,2659.851
2019-10-01 10:00:00,731,21.223,0.01,518.231,829.433,2686.627
2019-10-01 11:00:00,732,22.137,0.011,553.894,858.285,2852.122
2019-10-01 12:00:00,733,22.637,0.011,534.224,825.306,2733.41
2019-10-01 13:00:00,734,22.764,0.011,460.373,732.681,2497.004
2019-10-01 14:00:00,735,22.514,0.012,346.339,586.744,2301.659
2019-10-01 15:00:00,736,21.542,0.012,205.956,397.4,1565.027
2019-10-01 16:00:00,737,19.737,0.012,70.554,177.649,613.821
2019-10-01 17:00:00,738,17.486,0.011,2.865,12.124,0.0
2019-10-01 18:00:00,739,16.426,0.011,0.0,0.0,0.0
2019-10-01 19:00:00,740,16.063,0.011,0.0,0.0,0.0
2019-10-01 20:00:00,741,15.742,0.011,0.0,0.0,0.0
2019-10-01 21:00:00,742,15.535,0.01,0.0,0.0,0.0
2019-10-01 22:00:00,743,15.178,0.01,0.0,0.0,0.0
2019-10-01 23:00:00,744,14.66,0.01,0.0,0.0,0.0
2019-10-02 00:00:00,745,14.181,0.01,0.0,0.0,0.0
2019-10-02 01:00:00,746,13.828,0.009,0.0,0.0,0.0
2019-10-02 02:00:00,747,13.583,0.009,0.0,0.0,0.0
2019-10-02 03:00:00,748,13.282,0.009,0.0,0.0,0.0
2019-10-02 04:00:00,749,13.008,0.009,0.0,0.0,0.0
2019-10-02 05:00:00,750,12.75,0.008,4.642,15.975,4.762
2019-10-02 06:00:00,751,13.841,0.008,70.416,186.981,514.047
2019-10-02 07:00:00,752,15.601,0.009,193.073,404.881,1618.987
2019-10-02 08:00:00,753,18.081,0.009,323.802,591.504,2267.09
2019-10-02 09:00:00,754,20.027,0.009,426.102,734.05,2693.839
2019-10-02 10:00:00,755,21.246,0.009,497.112,822.791,2884.917
2019-10-02 11:00:00,756,21.995,0.008,514.521,851.661,2936.59
2019-10-02 12:00:00,757,22.418,0.008,489.13,818.656,2710.255
2019-10-02 13:00:00,758,22.445,0.008,422.861,726.028,2367.551
2019-10-02 14:00:00,759,21.915,0.008,314.008,580.051,1690.066
2019-10-02 15:00:00,760,20.733,0.009,179.518,390.668,612.689
2019-10-02 16:00:00,761,18.587,0.009,58.789,170.94,132.815
2019-10-02 17:00:00,762,16.496,0.008,2.357,10.348,0.0
2019-10-02 18:00:00,763,15.309,0.008,0.0,0.0,0.0
2019-10-02 19:00:00,764,13.186,0.007,0.0,0.0,0.0
2019-10-02 20:00:00,765,11.236,0.007,0.0,0.0,0.0
2019-10-02 21:00:00,766,9.687,0.007,0.0,0.0,0.0
2019-10-02 22:00:00,767,8.654,0.006,0.0,0.0,0.0
2019-10-02 23:00:00,768,7.797,0.006,0.0,0.0,0.0
2019-10-03 00:00:00,769,7.198,0.006,0.0,0.0,0.0
2019-10-03 01:00:00,770,6.773,0.006,0.0,0.0,0.0
2019-10-03 02:00:00,771,6.448,0.006,0.0,0.0,0.0
2019-10-03 03:00:00,772,6.179,0.005,0.0,0.0,0.0
2019-10-03 04:00:00,773,5.902,0.005,0.0,0.0,0.0
2019-10-03 05:00:00,774,5.723,0.005,2.401,14.048,0.0
2019-10-03 06:00:00,775,5.596,0.005,42.132,180.249,20.974
2019-10-03 07:00:00,776,5.122,0.005,123.499,398.14,94.891
2019-10-03 08:00:00,777,4.496,0.005,203.327,584.79,160.904
2019-10-03 09:00:00,778,4.148,0.005,268.478,727.365,393.699
2019-10-03 10:00:00,779,4.507,0.005,318.889,816.116,581.311
2019-10-03 11:00:00,780,4.619,0.005,348.438,844.987,681.807
2019-10-03 12:00:00,781,4.337,0.005,355.389,811.977,509.928
2019-10-03 13:00:00,782,4.368,0.005,321.045,719.329,505.188
2019-10-03 14:00:00,783,4.553,0.005,250.773,573.342,423.029
2019-10-03 15:00:00,784,4.709,0.005,153.391,383.912,273.799
