Time_solar,Temperature©,Humidity ,Ground Radiation Intensity (W/m^2),Upper Atmosphere Radiation Intensity (W/m^2),PV Generation (KW),timestamp,hour,Date - Time ,Time_wind,Air Density,Wind Speed ,Power Generation ,clearness_index_kt,wind_power_coefficient_cp,complementarity_index,total_renewable_power,renewable_capacity_factor,solar_efficiency,wind_power_per_speed,day_of_week,day_of_year,month,week_of_year,hour_sin,hour_cos,day_sin,day_cos,solar_lag_1,solar_lag_2,solar_lag_3,solar_lag_6,solar_lag_12,solar_lag_24,wind_lag_1,wind_lag_2,wind_lag_3,wind_lag_6,wind_lag_12,wind_lag_24,solar_rolling_mean_6h,solar_rolling_std_6h,wind_rolling_mean_6h,wind_rolling_std_6h,solar_rate_of_change,solar_volatility,wind_rate_of_change,wind_volatility,total_rate_of_change,total_volatility
28,9.291,0.007,2.024,11.517,0.0,2019-06-02 03:00:00,3.0,,28,1.148,8.785,2914.937,0.0,0.593,0.31299592353538397,2914.937,0.35206028557572877,0.0,331.80838567918204,6,153,6,22,0.7071067811865476,0.7071067811865476,0.48627270710868997,-0.8738071036110808,0.0,0.0,0.0,0.0,1546.145,0.0,3088.771,3237.726,3025.921,1783.851,930.716,774.162,0.0,0.0,2948.3758333333335,234.06373677304848,0.0,0.0,-173.8340000000003,173.8340000000003,-173.8340000000003,173.8340000000003
29,9.447,0.007,49.723,160.468,252.435,2019-06-02 04:00:00,4.0,,29,1.146,8.216,2528.304,0.0,0.593,0.46665438337478216,2780.739,0.3358521183996657,1.0,307.7292712111404,6,153,6,22,0.8660254037844386,0.5000000000000001,0.48627270710868997,-0.8738071036110808,0.0,0.0,0.0,0.0,716.79,123.096,2914.937,3088.771,3237.726,2551.613,561.614,610.292,42.0725,103.05615720324526,2944.491,242.0240533608101,252.435,252.435,-386.6329999999998,386.6329999999998,-134.19799999999987,134.19799999999987
30,10.556,0.007,158.877,373.213,1061.822,2019-06-02 05:00:00,5.0,,30,1.145,6.432,1351.048,0.0,0.593,0.9446227046229552,2412.87,0.2914216332144086,1.0,210.05096236769862,6,153,6,22,0.9659258262890683,0.25881904510252074,0.48627270710868997,-0.8738071036110808,252.435,0.0,0.0,0.0,674.14,414.23,2528.304,2914.937,3088.771,2871.287,506.234,175.843,219.0428333333333,425.04371819868913,2691.1178333333332,698.7692338875285,809.387,809.387,-1177.256,1177.256,-367.86900000000014,367.86900000000014
31,12.594,0.008,308.57,585.527,2672.863,2019-06-02 06:00:00,6.0,,31,1.145,7.801,2242.944,0.0,0.593,0.8664828291367904,4915.807,0.5937213793146014,1.0,287.5200246737566,6,153,6,22,1.0,6.123233995736766e-17,0.48627270710868997,-0.8738071036110808,1061.822,252.435,0.0,0.0,334.938,1259.843,1351.048,2528.304,2914.937,3025.921,473.637,68.288,664.52,1066.3831415844868,2560.6216666666664,696.8476646334288,1611.041,1611.041,891.896,891.896,2502.937,2502.937
32,15.258,0.008,461.931,782.934,3327.424,2019-06-02 07:00:00,7.0,,32,1.145,8.086,2441.735,1.0,0.593,0.7511815481027799,5769.159,0.69678753436928,1.0,301.9706527367484,6,153,6,22,0.9659258262890683,-0.25881904510252063,0.48627270710868997,-0.8738071036110808,2672.863,1061.822,252.435,0.0,0.0,2463.576,2242.944,1351.048,2528.304,3237.726,67.803,506.351,1219.0906666666667,1448.4504934675076,2427.9565,612.8697775445427,654.5610000000001,654.5610000000001,198.79100000000017,198.79100000000017,853.3519999999999,853.3519999999999
33,17.332,0.008,597.906,951.989,3565.182,2019-06-02 08:00:00,8.0,,33,1.147,8.25,2552.075,0.874771030175902,0.593,0.7182875889150555,6117.257,0.7388301175497535,1.0,309.3423867463774,6,153,6,22,0.8660254037844387,-0.4999999999999998,0.48627270710868997,-0.8738071036110808,3327.424,2672.863,1061.822,0.0,0.0,3269.984,2441.735,2242.944,1351.048,3088.771,210.35,1139.637,1813.2876666666664,1574.140159075127,2338.5071666666668,530.8049209204488,237.7579999999998,237.7579999999998,110.33999999999969,110.33999999999969,348.09799999999996,348.09799999999996
34,18.7,0.008,701.659,1081.165,3606.945,2019-06-02 09:00:00,9.0,,34,1.15,8.744,2888.618,0.7258929575234644,0.593,0.7872595287388122,6495.563,0.7845211628090547,1.0,330.35426231081175,6,153,6,22,0.7071067811865476,-0.7071067811865475,0.48627270710868997,-0.8738071036110808,3565.182,3327.424,2672.863,0.0,0.0,3523.963,2552.075,2441.735,2242.944,2914.937,1783.851,1427.225,2414.4451666666664,1424.8114703751392,2334.1206666666662,525.1674872395129,41.763000000000375,41.763000000000375,336.5430000000001,336.5430000000001,378.3060000000005,378.3060000000005
35,19.449,0.008,760.515,1161.68,3642.581,2019-06-02 10:00:00,10.0,,35,1.153,9.151,3152.359,0.6424045934189551,0.593,0.8405910303631016,6794.9400000000005,0.8206793206405294,1.0,344.48242328899323,6,153,6,22,0.49999999999999994,-0.8660254037844387,0.48627270710868997,-0.8738071036110808,3606.945,3565.182,3327.424,252.435,0.0,3577.048,2888.618,2552.075,2441.735,2528.304,2551.613,1499.74,2979.4694999999997,1006.8717208619472,2438.129833333333,623.8435398326761,35.63599999999997,35.63599999999997,263.741,263.741,299.3770000000004,299.3770000000004
36,19.584,0.008,772.469,1188.057,3571.898,2019-06-02 11:00:00,11.0,,36,1.157,9.501,3359.638,0.5850173776148807,0.593,0.906953543068694,6931.536,0.8371771134808212,1.0,353.6088460573786,6,153,6,22,0.258819045102521,-0.9659258262890682,0.48627270710868997,-0.8738071036110808,3642.581,3606.945,3565.182,1061.822,0.0,3417.618,3152.359,2888.618,2552.075,1351.048,2871.287,1582.685,3397.8155,372.14853228717493,2772.8948333333333,433.80377326040275,-70.68299999999999,70.68299999999999,207.279,207.279,136.59599999999955,136.59599999999955
37,19.349,0.008,731.012,1158.535,3469.284,2019-06-02 12:00:00,12.0,,37,1.161,9.585,3410.978,0.5347564004866449,0.593,0.9444739305480832,6880.262000000001,0.8309843418762859,1.0,355.8662122205308,6,153,6,22,1.2246467991473532e-16,-1.0,0.48627270710868997,-0.8738071036110808,3571.898,3642.581,3606.945,2672.863,0.0,3234.215,3359.638,3152.359,2888.618,2242.944,3025.921,1593.342,3530.552333333333,115.16064268084409,2967.567166666667,409.84067785294627,-102.61400000000003,102.61400000000003,51.340000000000146,51.340000000000146,-51.27399999999943,51.27399999999943
38,19.029,0.008,652.787,1075.119,3319.971,2019-06-02 13:00:00,13.0,,38,1.165,9.416,3312.673,0.4943780771540154,0.593,0.9582940364057534,6632.644,0.8010775329834381,1.0,351.8131529510245,6,153,6,22,-0.2588190451025208,-0.9659258262890683,0.48627270710868997,-0.8738071036110808,3469.284,3571.898,3642.581,3327.424,0.0,3046.396,3410.978,3359.638,3152.359,2441.735,3237.726,1541.439,3529.3101666666666,117.7998203655891,3112.7235,333.47362959414875,-149.3130000000001,149.3130000000001,-98.30500000000029,98.30500000000029,-247.6180000000004,247.6180000000004
39,18.349,0.008,540.15,943.481,2825.412,2019-06-02 14:00:00,14.0,,39,1.168,9.108,3119.522,0.4562629811841298,0.593,0.9647124138378096,5944.933999999999,0.7180172888020768,1.0,342.5034757901322,6,153,6,22,-0.4999999999999997,-0.8660254037844388,0.48627270710868997,-0.8738071036110808,3319.971,3469.284,3571.898,3565.182,0.0,2610.458,3312.673,3410.978,3359.638,2552.075,3088.771,1356.278,3406.0151666666666,307.3629407885167,3207.2980000000002,193.9467818356243,-494.5590000000002,494.5590000000002,-193.15099999999984,193.15099999999984,-687.710000000001,687.710000000001
40,17.416,0.008,406.755,772.621,2367.504,2019-06-02 15:00:00,15.0,,40,1.171,8.478,2706.893,0.4208035383818304,0.593,0.9485258039618021,5074.397,0.6128755636724298,1.0,319.2843454488859,6,153,6,22,-0.7071067811865471,-0.7071067811865479,0.48627270710868997,-0.8738071036110808,2825.412,3319.971,3469.284,3606.945,0.0,1546.145,3119.522,3312.673,3410.978,2888.618,2914.937,930.716,3199.441666666666,500.89058022792307,3177.0105000000003,257.45717958894704,-457.9079999999999,457.9079999999999,-412.6289999999999,412.6289999999999,-870.5369999999994,870.5369999999994
41,16.11,0.008,278.148,574.192,1300.726,2019-06-02 16:00:00,16.0,,41,1.174,7.745,2207.533,0.40694659779525016,0.593,0.8019461054921042,3508.259,0.4237205350968548,1.0,285.0268192347554,6,153,6,22,-0.8660254037844385,-0.5000000000000004,0.48627270710868997,-0.8738071036110808,2367.504,2825.412,3319.971,3642.581,252.435,716.79,2706.893,3119.522,3312.673,3152.359,2528.304,561.614,2809.1324999999997,865.9281849437048,3019.5395000000003,473.69129781271675,-1066.7779999999998,1066.7779999999998,-499.3600000000001,499.3600000000001,-1566.138,1566.138
42,14.723,0.009,161.715,361.742,695.207,2019-06-02 17:00:00,17.0,,42,1.176,6.572,1434.38,0.4570729906564387,0.593,0.8341618515635469,2129.587,0.2572072766506993,1.0,218.25620537793588,6,153,6,22,-0.9659258262890683,-0.25881904510252063,0.48627270710868997,-0.8738071036110808,1300.726,2367.504,2825.412,3571.898,1061.822,674.14,2207.533,2706.893,3119.522,3359.638,1351.048,506.234,2329.6839999999997,1118.6422783040157,2698.6631666666667,761.7363259153153,-605.5190000000001,605.5190000000001,-773.1529999999998,773.1529999999998,-1378.672,1378.672
43,12.658,0.009,58.963,150.244,401.902,2019-06-02 18:00:00,18.0,,43,1.179,6.529,1407.394,1.0,0.593,0.767862134419393,1809.296,0.21852316755079915,1.0,215.56038971352586,6,153,6,22,-1.0,-1.8369701987210297e-16,0.48627270710868997,-0.8738071036110808,695.207,1300.726,2367.504,3469.284,2672.863,334.938,1434.38,2207.533,2706.893,3410.978,2242.944,473.637,1818.4536666666665,1192.167713977302,2364.7325,823.6670017973877,-293.305,293.305,-26.986000000000104,26.986000000000104,-320.29099999999994,320.29099999999994
44,9.774,0.008,4.696,14.938,0.0,2019-06-02 19:00:00,19.0,,44,1.181,7.336,1928.224,0.0,0.593,0.5455484120799496,1928.224,0.232887054538048,0.0,262.84402087731445,6,153,6,22,-0.9659258262890684,0.2588190451025203,0.48627270710868997,-0.8738071036110808,401.902,695.207,1300.726,3319.971,3327.424,0.0,1407.394,1434.38,2207.533,3312.673,2441.735,67.803,1265.1251666666665,1124.4113262760054,2133.991,687.6969229752295,-401.902,401.902,520.8299999999999,520.8299999999999,118.92799999999988,118.92799999999988
45,8.771,0.008,0.001,0.004,0.0,2019-06-02 20:00:00,20.0,,45,1.183,7.373,1955.092,0.0,0.593,0.5392160537729085,1955.092,0.23613211806870021,0.0,265.1690946468066,6,153,6,22,-0.8660254037844386,0.5000000000000001,0.48627270710868997,-0.8738071036110808,0.0,401.902,695.207,2825.412,3565.182,0.0,1928.224,1407.394,1434.38,3119.522,2552.075,210.35,794.2231666666667,911.8178191639852,1939.9193333333333,489.7725837103036,0.0,0.0,26.868000000000166,26.868000000000166,26.868000000000166,26.868000000000166
46,7.964,0.008,0.0,0.0,0.0,2019-06-02 21:00:00,21.0,,46,1.183,7.088,1762.038,0.0,0.593,0.5847157969844428,1762.038,0.21281544042814166,0.0,248.59449088678176,6,153,6,22,-0.7071067811865477,0.7071067811865474,0.48627270710868997,-0.8738071036110808,0.0,0.0,401.902,2367.504,3606.945,0.0,1955.092,1928.224,1407.394,2706.893,2888.618,1783.851,399.6391666666666,525.0632983412248,1782.4435,314.3206177314818,0.0,0.0,-193.0540000000001,193.0540000000001,-193.0540000000001,193.0540000000001
47,7.367,0.008,0.0,0.0,0.0,2019-06-02 22:00:00,22.0,,47,1.177,7.015,1716.183,0.0,0.593,0.5955230878199858,1716.183,0.20727716485131958,0.0,244.6447263514289,6,153,6,22,-0.5000000000000004,0.8660254037844384,0.48627270710868997,-0.8738071036110808,0.0,0.0,0.0,1300.726,3642.581,0.0,1762.038,1955.092,1928.224,2207.533,3152.359,2551.613,182.8514999999999,298.07044943754386,1700.5518333333337,235.55855072097748,0.0,0.0,-45.85500000000002,45.85500000000002,-45.85500000000002,45.85500000000002
48,6.923,0.008,0.0,0.0,0.0,2019-06-02 23:00:00,23.0,,48,1.167,6.726,1532.822,0.0,0.593,0.6387383458048508,1532.822,0.18513118844652893,0.0,227.89500031296456,6,153,6,22,-0.25881904510252157,0.9659258262890681,0.48627270710868997,-0.8738071036110808,0.0,0.0,0.0,695.207,3571.898,0.0,1716.183,1762.038,1955.092,1434.38,3359.638,2871.287,66.9836666666666,164.0758044340056,1716.9588333333334,215.92122096951766,0.0,0.0,-183.3610000000001,183.3610000000001,-183.3610000000001,183.3610000000001
49,6.737,0.007,0.0,0.0,0.0,2019-06-03 00:00:00,0.0,,49,1.161,5.997,1102.983,0.0,0.593,0.7400445302004224,1102.983,0.13321609007850738,0.0,183.92243056154234,0,154,6,23,0.0,1.0,0.4711595076738638,-0.8820480249558537,0.0,0.0,0.0,401.902,3469.284,0.0,1532.822,1716.183,1762.038,1407.394,3410.978,3025.921,0.0,0.0,1666.2236666666668,315.8485280590484,0.0,0.0,-429.83899999999994,429.83899999999994,-429.83899999999994,429.83899999999994
50,6.796,0.007,0.0,0.0,0.0,2019-06-03 01:00:00,1.0,,50,1.158,5.508,855.191,0.0,0.593,0.7984451454162298,855.191,0.10328826581219185,0.0,155.26340681492252,0,154,6,23,0.25881904510252074,0.9659258262890683,0.4711595076738638,-0.8820480249558537,0.0,0.0,0.0,0.0,3319.971,0.0,1102.983,1532.822,1716.183,1928.224,3312.673,3237.726,0.0,0.0,1487.3848333333333,423.32760488086313,0.0,0.0,-247.79199999999992,247.79199999999992,-247.79199999999992,247.79199999999992
51,6.936,0.007,0.0,0.0,0.0,2019-06-03 02:00:00,2.0,,51,1.154,5.861,1031.055,0.0,0.593,0.7569968105453995,1031.055,0.12452876948773955,0.0,175.9179020785016,0,154,6,23,0.49999999999999994,0.8660254037844387,0.4711595076738638,-0.8820480249558537,0.0,0.0,0.0,0.0,2825.412,0.0,855.191,1102.983,1532.822,1955.092,3119.522,3088.771,0.0,0.0,1333.3786666666667,385.54139390766943,0.0,0.0,175.86400000000003,175.86400000000003,175.86400000000003,175.86400000000003
52,6.786,0.007,3.138,12.261,0.0,2019-06-03 03:00:00,3.0,,52,1.151,6.919,1656.216,0.0,0.593,0.6096563515760647,1656.216,0.20003447001945193,0.0,239.37212901111013,0,154,6,23,0.7071067811865476,0.7071067811865476,0.4711595076738638,-0.8820480249558537,0.0,0.0,0.0,0.0,2367.504,0.0,1031.055,855.191,1102.983,1762.038,2706.893,2914.937,0.0,0.0,1315.7416666666668,363.8185177275461,0.0,0.0,625.1609999999998,625.1609999999998,625.1609999999998,625.1609999999998
53,7.784,0.007,64.86,162.737,382.025,2019-06-03 04:00:00,4.0,,53,1.149,6.298,1271.091,0.0,0.593,0.7950624825313204,1653.116,0.19966005819330107,1.0,201.82451542957835,0,154,6,23,0.8660254037844386,0.5000000000000001,0.4711595076738638,-0.8820480249558537,0.0,0.0,0.0,0.0,1300.726,252.435,1656.216,1031.055,855.191,1716.183,2207.533,2528.304,63.670833333333256,155.96105316445727,1241.5596666666665,306.7383820311195,382.025,382.025,-385.125,385.125,-3.099999999999909,3.099999999999909
54,9.797,0.008,194.527,375.215,1695.966,2019-06-03 05:00:00,5.0,,54,1.147,3.492,174.195,0.0,0.593,0.6209165677058905,1870.1609999999998,0.22587432103424207,1.0,49.88400633333151,0,154,6,23,0.9659258262890683,0.25881904510252074,0.4711595076738638,-0.8820480249558537,382.025,0.0,0.0,0.0,695.207,1061.822,1271.091,1656.216,1031.055,1532.822,1434.38,1351.048,346.33183333333324,678.6117212516791,1015.1218333333333,493.4027169963395,1313.9409999999998,1313.9409999999998,-1096.896,1096.896,217.04499999999985,217.04499999999985
55,12.386,0.008,352.479,587.266,2657.624,2019-06-03 06:00:00,6.0,,55,1.147,4.012,297.904,0.0,0.593,0.4118431069977594,2955.528,0.356962785716145,1.0,74.25322177138042,0,154,6,23,1.0,6.123233995736766e-17,0.4711595076738638,-0.8820480249558537,1695.966,382.025,0.0,0.0,401.902,2672.863,174.195,1271.091,1656.216,1102.983,1407.394,2242.944,789.2691666666666,1126.7239408526682,880.942,568.4870579881338,961.6579999999999,961.6579999999999,123.709,123.709,1085.367,1085.367
56,15.149,0.008,513.103,784.429,3486.801,2019-06-03 07:00:00,7.0,,56,1.147,5.097,672.245,1.0,0.593,0.29465886864524315,4159.046,0.5023212928727422,1.0,131.8903017676473,0,154,6,23,0.9659258262890683,-0.25881904510252063,0.4711595076738638,-0.8820480249558537,2657.624,1695.966,382.025,0.0,0.0,3327.424,297.904,174.195,1271.091,855.191,1928.224,2441.735,1370.4026666666666,1481.5511803454738,850.451,575.0131812092692,829.1770000000001,829.1770000000001,374.341,374.341,1203.5180000000005,1203.5180000000005
57,17.094,0.007,650.033,953.27,3777.686,2019-06-03 08:00:00,8.0,,57,1.147,5.158,697.885,0.9510358435244539,0.593,0.22864142277458743,4475.571,0.5405505519928733,1.0,135.30144720793965,0,154,6,23,0.8660254037844387,-0.4999999999999998,0.4711595076738638,-0.8820480249558537,3486.801,2657.624,1695.966,0.0,0.0,3565.182,672.245,297.904,174.195,1031.055,1955.092,2552.075,2000.0169999999998,1581.9920243553695,794.9226666666667,570.1506814071791,290.8850000000002,290.8850000000002,25.639999999999986,25.639999999999986,316.52499999999964,316.52499999999964
58,18.523,0.007,743.411,1082.293,3863.973,2019-06-03 09:00:00,9.0,,58,1.149,4.894,590.295,0.769086991609138,0.593,0.18190846550408246,4454.268,0.5379776180791661,1.0,120.61603583652719,0,154,6,23,0.7071067811865476,-0.7071067811865475,0.4711595076738638,-0.8820480249558537,3777.686,3486.801,2657.624,0.0,0.0,3606.945,697.885,672.245,297.904,1656.216,1762.038,2888.618,2644.0125,1378.3596461842244,617.2691666666666,383.67712391875995,86.28699999999981,86.28699999999981,-107.59000000000003,107.59000000000003,-21.302999999999884,21.302999999999884
59,19.699,0.007,790.642,1162.711,3889.153,2019-06-03 10:00:00,10.0,,59,1.151,4.608,484.44,0.6678527741726981,0.593,0.15072234014269925,4373.593,0.5282338522486106,1.0,105.13018551862294,0,154,6,23,0.49999999999999994,-0.8660254037844387,0.4711595076738638,-0.8820480249558537,3863.973,3777.686,3486.801,382.025,0.0,3642.581,590.295,697.885,672.245,1271.091,1716.183,3152.359,3228.5338333333334,881.2687275739263,486.16066666666666,211.21772758618536,25.179999999999836,25.179999999999836,-105.85499999999996,105.85499999999996,-80.67500000000018,80.67500000000018
60,20.544,0.007,791.33,1189.066,3835.359,2019-06-03 11:00:00,11.0,,60,1.154,4.351,398.366,0.5993014624897355,0.593,0.14376235826066575,4233.725,0.5113408737647168,1.0,91.55732209668533,0,154,6,23,0.258819045102521,-0.9659258262890682,0.4711595076738638,-0.8820480249558537,3889.153,3863.973,3777.686,1695.966,0.0,3571.898,484.44,590.295,697.885,174.195,1532.822,3359.638,3585.099333333333,477.4540261405986,523.5224999999999,158.1610122688433,-53.79399999999987,53.79399999999987,-86.07400000000001,86.07400000000001,-139.86799999999948,139.86799999999948
61,20.906,0.007,759.099,1159.553,3643.514,2019-06-03 12:00:00,12.0,,61,1.158,4.043,306.473,0.5553028525564719,0.593,0.1696300410078213,3949.987,0.4770715632071692,1.0,75.80334508945211,0,154,6,23,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537,3835.359,3889.153,3863.973,2657.624,0.0,3469.284,398.366,484.44,590.295,297.904,1102.983,3410.978,3749.4143333333336,155.57441909217482,524.9506666666666,155.7363598889863,-191.8449999999998,191.8449999999998,-91.89299999999997,91.89299999999997,-283.7380000000003,283.7380000000003
62,21.155,0.008,692.667,1076.221,3648.558,2019-06-03 13:00:00,13.0,,62,1.161,3.624,202.867,0.5245805746254756,0.593,0.14396222174518547,3851.425,0.4651674411397232,1.0,55.97873731271045,0,154,6,23,-0.2588190451025208,-0.9659258262890683,0.4711595076738638,-0.8820480249558537,3643.514,3835.359,3889.153,3486.801,0.0,3319.971,306.473,398.366,484.44,672.245,855.191,3312.673,3776.373833333333,107.57541416777204,446.721,182.53331322146514,5.043999999999869,5.043999999999869,-103.60600000000002,103.60600000000002,-98.5619999999999,98.5619999999999
63,21.008,0.008,588.93,944.739,3413.569,2019-06-03 14:00:00,14.0,,63,1.164,3.336,141.558,0.49746729150933916,0.593,0.18772604515358637,3555.127,0.4293811587962223,1.0,42.4334405175538,0,154,6,23,-0.4999999999999997,-0.8660254037844388,0.4711595076738638,-0.8820480249558537,3648.558,3643.514,3835.359,3777.686,0.0,2825.412,202.867,306.473,398.366,697.885,1031.055,3119.522,3715.6876666666662,182.97054901122115,353.9998333333333,170.32314309151457,-234.98900000000003,234.98900000000003,-61.309,61.309,-296.29800000000023,296.29800000000023
64,20.412,0.008,460.385,774.097,2968.214,2019-06-03 15:00:00,15.0,,64,1.167,3.302,135.259,0.4762858158299689,0.593,0.2965684130891698,3103.473,0.3748312881741745,1.0,40.96273744314432,0,154,6,23,-0.7071067811865471,-0.7071067811865479,0.4711595076738638,-0.8820480249558537,3413.569,3648.558,3643.514,3863.973,0.0,2367.504,141.558,202.867,306.473,590.295,1656.216,2706.893,3566.3945,337.75397958440254,278.16049999999996,143.21479313082915,-445.355,445.355,-6.299000000000007,6.299000000000007,-451.654,451.654
65,19.624,0.008,315.404,575.907,2316.736,2019-06-03 16:00:00,16.0,,65,1.17,3.457,166.782,0.4614542787689038,0.593,0.46538727831180204,2483.518,0.2999543579543787,1.0,48.244706900576546,0,154,6,23,-0.8660254037844385,-0.5000000000000004,0.4711595076738638,-0.8820480249558537,2968.214,3413.569,3648.558,3889.153,382.025,1300.726,135.259,141.558,202.867,484.44,1271.091,2207.533,3304.3249999999994,568.4680349754074,225.2175,105.44055719269697,-651.4780000000001,651.4780000000001,31.523000000000025,31.523000000000025,-619.9549999999999,619.9549999999999
66,18.593,0.009,172.074,363.705,1616.401,2019-06-03 17:00:00,17.0,,66,1.173,3.519,177.904,0.4863517780924221,0.593,0.6415012048799242,1794.305,0.21671258442633856,1.0,50.5552570175456,0,154,6,23,-0.9659258262890683,-0.25881904510252063,0.4711595076738638,-0.8820480249558537,2316.736,2968.214,3413.569,3835.359,1695.966,695.207,166.782,135.259,141.558,398.366,174.195,1434.38,2934.4986666666664,820.0293596699252,188.47383333333335,62.8428794611865,-700.3349999999998,700.3349999999998,11.121999999999986,11.121999999999986,-689.213,689.213
67,15.544,0.009,58.696,152.396,548.203,2019-06-03 18:00:00,18.0,,67,1.175,3.901,270.191,1.0,0.593,0.9278744218823717,818.394,0.09884399743578094,1.0,69.26196635171331,0,154,6,23,-1.0,-1.8369701987210297e-16,0.4711595076738638,-0.8820480249558537,1616.401,2316.736,2968.214,3643.514,2657.624,401.902,177.904,166.782,135.259,306.473,297.904,1407.394,2418.6135,1179.5863671926274,182.42683333333332,49.559322503170264,-1068.198,1068.198,92.28699999999998,92.28699999999998,-975.9110000000001,975.9110000000001
68,13.333,0.008,4.495,15.64,0.0,2019-06-03 19:00:00,19.0,,68,1.178,4.863,579.432,0.0,0.593,0.8634371356794176,579.432,0.06998264298395324,0.0,119.1511167692542,0,154,6,23,-0.9659258262890684,0.2588190451025203,0.4711595076738638,-0.8820480249558537,548.203,1616.401,2316.736,3648.558,3486.801,0.0,270.191,177.904,166.782,202.867,672.245,1928.224,1810.5204999999999,1347.2479502854326,245.18766666666667,170.78782215214582,-548.203,548.203,309.24100000000004,309.24100000000004,-238.962,238.962
69,12.185,0.008,0.001,0.006,0.0,2019-06-03 20:00:00,20.0,,69,1.18,5.818,1008.296,0.0,0.593,0.7623607432054392,1008.296,0.12177998279374994,0.0,173.3062610336437,0,154,6,23,-0.8660254037844386,0.5000000000000001,0.4711595076738638,-0.8820480249558537,0.0,548.203,1616.401,3413.569,3777.686,0.0,579.432,270.191,177.904,141.558,697.885,1955.092,1241.5923333333333,1252.320217224758,389.644,344.1603777676997,0.0,0.0,428.86400000000003,428.86400000000003,428.86400000000003,428.86400000000003
70,11.393,0.008,0.0,0.0,0.0,2019-06-03 21:00:00,21.0,,70,1.18,6.783,1564.729,0.0,0.593,0.6312183757102119,1564.729,0.18898485236168897,0.0,230.6838816624087,0,154,6,23,-0.7071067811865477,0.7071067811865474,0.4711595076738638,-0.8820480249558537,0.0,0.0,548.203,2968.214,3863.973,0.0,1008.296,579.432,270.191,135.259,590.295,1762.038,746.89,993.3253629205275,627.889,559.9608516630469,0.0,0.0,556.433,556.433,556.433,556.433
71,10.795,0.008,0.0,0.0,0.0,2019-06-03 22:00:00,22.0,,71,1.174,7.556,2074.727,0.0,0.593,0.5110199957833725,2074.727,0.25058139510791316,0.0,274.5800324801439,0,154,6,23,-0.5000000000000004,0.8660254037844384,0.4711595076738638,-0.8820480249558537,0.0,0.0,0.0,2316.736,3889.153,0.0,1564.729,1008.296,579.432,166.782,484.44,1716.183,360.7673333333332,653.0482844640691,945.8798333333333,753.8955218419659,0.0,0.0,509.9979999999998,509.9979999999998,509.9979999999998,509.9979999999998
72,10.279,0.007,0.0,0.0,0.0,2019-06-03 23:00:00,23.0,,72,1.163,7.386,1963.481,0.0,0.593,0.5372389005111189,1963.481,0.23714532478146783,0.0,265.8381714272717,0,154,6,23,-0.25881904510252157,0.9659258262890681,0.4711595076738638,-0.8820480249558537,0.0,0.0,0.0,1616.401,3835.359,0.0,2074.727,1564.729,1008.296,177.904,398.366,1532.822,91.36716666666659,223.80293757715322,1243.4759999999999,742.4468563602396,0.0,0.0,-111.24599999999987,111.24599999999987,-111.24599999999987,111.24599999999987
73,9.752,0.007,0.0,0.0,0.0,2019-06-04 00:00:00,0.0,,73,1.157,7.118,1785.286,0.0,0.593,0.5792366148375733,1785.286,0.21562328756825638,0.0,250.81283354694668,1,155,6,23,0.0,1.0,0.4559066935084588,-0.8900275764346767,0.0,0.0,0.0,548.203,3643.514,0.0,1963.481,2074.727,1564.729,270.191,306.473,1102.983,0.0,0.0,1495.9918333333333,586.4853929923302,0.0,0.0,-178.19499999999994,178.19499999999994,-178.19499999999994,178.19499999999994
74,9.345,0.007,0.0,0.0,0.0,2019-06-04 01:00:00,1.0,,74,1.153,6.959,1682.592,0.0,0.593,0.6034399498079199,1682.592,0.20322011076995375,0.0,241.78642882793093,1,155,6,23,0.25881904510252074,0.9659258262890683,0.4559066935084588,-0.8900275764346767,0.0,0.0,0.0,0.0,3648.558,0.0,1785.286,1963.481,2074.727,579.432,202.867,855.191,0.0,0.0,1679.8518333333334,377.2893524834317,0.0,0.0,-102.69399999999996,102.69399999999996,-102.69399999999996,102.69399999999996
75,9.104,0.007,0.0,0.0,0.0,2019-06-04 02:00:00,2.0,,75,1.15,6.783,1564.372,0.0,0.593,0.6313025149061182,1564.372,0.18894173461267738,0.0,230.6312500912207,1,155,6,23,0.49999999999999994,0.8660254037844387,0.4559066935084588,-0.8900275764346767,0.0,0.0,0.0,0.0,3413.569,0.0,1682.592,1785.286,1963.481,1008.296,141.558,1031.055,0.0,0.0,1772.5311666666666,210.97292676873676,0.0,0.0,-118.22000000000003,118.22000000000003,-118.22000000000003,118.22000000000003
76,9.177,0.007,3.766,12.998,11.172,2019-06-04 03:00:00,3.0,,76,1.147,6.597,1453.516,0.0,0.593,0.6601971210382704,1464.688,0.1769020996197664,0.0,220.3298135016199,1,155,6,23,0.7071067811865476,0.7071067811865476,0.4559066935084588,-0.8900275764346767,0.0,0.0,0.0,0.0,2968.214,0.0,1564.372,1682.592,1785.286,1564.729,135.259,1656.216,1.8619999999999244,4.560949901062278,1753.9956666666665,236.25216472122924,11.172,11.172,-110.856,110.856,-99.68399999999997,99.68399999999997
