Time,Air Density,Wind Speed,hour,day,month,weekday,is_weekend,sin_hour,cos_hour,wind_speed_cubed,wind_power_density,wind_lag_1,wind_roll_mean_3,wind_roll_std_3,wind_ramp,turbulence_intensity,power_per_ws,Power Generation
-0.5074483535565785,1.5459343812228745,-0.302504743826262,0.21568214534053234,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,-0.36519303997259767,-1.3653054853924067,-0.4449694917564736,-0.4160389369159749,-0.5728450631654848,-0.6122038426853827,-0.4772417627793244,0.19814622471904403,-0.3876835467318005,-0.3503317129845224,787.608
-0.5058656472003884,1.5723943314212507,-0.3108572380581439,0.36017465422145245,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,-0.7062914173184722,-1.2240319123703494,-0.44901319046662264,-0.4199614523942135,-0.5185888334753744,-0.5511710237260108,-0.8558012039176872,-0.02861549581791183,-0.7570643486458959,-0.36104376736114907,778.09
-0.5042829408441982,1.6120842567188165,-0.24165085727969368,0.5046671631023726,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,-0.9991992343145848,-0.9992981117389506,-0.4145405942653788,-0.38075253817205823,-0.5264871968504695,-0.5126093841597796,-0.8150147720622953,0.2440465510883472,-0.7323168342542299,-0.27204070916953793,858.633
-0.502700234488008,1.6517741820163794,0.02204931775543654,0.6491596719832926,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,-1.2239553072857048,-0.7064193206210744,-0.26200244322928384,-0.20967939906193464,-0.45964984852936336,-0.3949591666255101,0.03986488856212627,1.0451451500560547,-0.17222848588586429,0.0762082402483898,1203.781
-0.501117528131818,1.6782341322147556,0.054266081221267075,0.7936521808642127,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,-1.3652428812858222,-0.3653547446263164,-0.2409418638467862,-0.18528430381190059,-0.17323418114258696,-0.2605742259655786,-0.012167561493111984,0.15060497909031514,-0.30670939929615926,0.1243700055869665,1253.46
-0.4995348217756278,1.7046940824131318,0.049095489553911624,0.9381446897451328,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,-1.4134334416355843,0.000652629027139646,-0.24435897249449703,-0.18820366339139902,-0.1320088403029828,-0.15179951508288383,-0.8983122315097362,-0.030226139814249212,-0.8330804157129325,0.11376746738505547,1243.41
-0.4979521154194377,1.7311540326115082,0.03517466583410832,1.0826371986260528,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,-1.3652428812858222,0.36666000268059584,-0.2534884096344121,-0.1975341502636525,-0.14034867555405506,-0.14547476956384675,-0.9567777710412649,-0.05204249439621632,-0.8639587379002284,0.09903604131022442,1226.154
-0.4963694090632475,1.7576139828098845,-0.05789598417829055,1.227129707506973,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,-1.2239553072857048,0.7077245786753535,-0.3119246132371585,-0.2622172809412158,-0.15466829715529928,-0.18969031832333472,-0.6461620973000265,-0.3906561744156533,-0.6933875148347846,-0.024318987080843287,1097.053
-0.4947867027070574,1.770843957909074,-0.12431820021278062,1.371622216387893,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,-0.9991992343145856,1.0006033697932295,-0.3509277901972829,-0.30561788055652955,-0.26180074200591463,-0.2572488792735642,-0.49888375864919693,-0.28021806971943125,-0.5927786271605666,-0.1191756776033727,1004.43
-0.49320399635086726,1.770843957909074,-0.3319373425481317,1.5161147252688132,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,-0.7062914173184732,1.2253371704246283,-0.45907815316520895,-0.42705243944986493,-0.3386624893153745,-0.38942398952531154,-0.2005905589965639,-0.7440532654014723,-0.34042681715744416,-0.3808344840572056,758.601
-0.4916212899946771,1.770843957909074,-0.39915503422375326,1.6606072341497333,-1.5626364425569088,-1.6053634819689977,-0.498172678918574,-0.6316462475921049,-0.3651930399725987,1.3666107434466859,-0.48984789654418837,-0.46160165511542506,-0.542659838562723,-0.5069020455246462,-0.2299455743086054,-0.23325810914201106,-0.26899535922072537,-0.47268092384856064,681.489
-0.49003858363848696,1.7311540326115082,-0.6167176220732496,-1.6627204701114289,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,0.0008506069986390738,1.4147965283235673,-0.576291600488148,-0.5591914986116436,-0.6066500252175178,-0.6574447278770681,-0.3252049807105943,-0.6343236018615335,-0.19060299775539158,-0.7387043085822116,471.904
-0.48845587728229684,1.6253142318180032,-0.6807534111843447,-1.5182279612305087,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,0.3668942539698757,1.3666107434466865,-0.5981321248786255,-0.5849257404826913,-0.7805708581623924,-0.7530831461401492,-0.3722865384903635,-0.15605618826494336,-0.09666532830252218,-0.8092573440455005,420.292
-0.48687317092610666,1.493014480826122,-0.7384253951663866,-1.3737354523495886,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,0.7079926313157505,1.2253371704246288,-0.6164846365014365,-0.6067968183305049,-0.8234002688070037,-0.840625166438486,-0.7866717271827991,-0.1465497556549827,-0.536906740313547,-0.8815034220601152,371.82
-0.48529046456991654,1.3739447049334303,-0.8211548618440746,-1.2292429434686685,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,1.0009004483118633,1.0006033697932297,-0.6407153245444935,-0.6346934912423259,-0.8636239995821258,-0.8862541924962886,-0.7633312311826936,-0.18545649625071603,-0.44298249108489923,-0.9761636162572271,310.497
-0.4837077582137264,1.2813348792391122,-0.9782613009675685,-1.0847504345877486,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,1.2256565212829829,0.7077245786753535,-0.6803313415430768,-0.6788324728113486,-0.9145119316320268,-0.9457943794286404,-0.6373127129489234,-0.305037730399831,-0.061303181841957134,-1.1475632838722936,209.676
-0.4821250518575363,1.2416449539415493,-1.1819030650972617,-0.9402579257068283,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,1.3669440952831002,0.36666000268059634,-0.7203662343776522,-0.7227401940797864,-0.9981766609701723,-1.0200186166222602,-0.5493101853125042,-0.3038085547184156,0.5590662056210105,-1.3482517267911946,109.261
-0.4805423455013461,1.2284149788423597,-1.263439318313252,-0.7957654168259083,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,1.4151346556328623,0.0006526290271399923,-0.7331806192999205,-0.7367543541586795,-1.0815044775608613,-1.085274057662616,-0.7017371887826909,-0.089405196574408,0.660271895744476,-1.4161387327866624,79.664
-0.478959639145156,1.254874929040736,-1.3055995272932277,-0.6512729079449882,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,1.3669440952831002,-0.3653547446263164,-0.7391462888672841,-0.743167341906036,-1.1060650849166809,-1.1260248908684765,-0.9168415001168814,-0.04260569489136034,-0.09839326469811334,-1.4514377605475768,65.525
-0.47737693278896587,1.2945648543383017,-1.2709963369040023,-0.5067803990640681,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,1.225656521282983,-0.7064193206210734,-0.7342822169590421,-0.7377231491337876,-1.1177981128385626,-1.135297301945418,-0.9868047181856323,0.03330952730442305,-0.5929451212362515,-1.4243094296213998,76.461
-0.4757942264327757,1.321024804536678,-1.269405385621739,-0.362287890183148,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,1.0009004483118633,-0.9992981117389499,-0.7340514855702548,-0.737378130196128,-1.1087230443504306,-1.1360755625458698,-0.991338305860055,0.001562886429249202,-0.6293229618170656,-1.4232610933006684,76.911
-0.47421152007658557,1.3342547796358646,-0.9830341548143581,-0.21779538130222792,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,0.7079926313157505,-1.2240319123703491,-0.681410386239142,-0.6796526107179189,-1.1083496188914275,-1.0960995975949457,-0.6686223200615868,0.39385158037925677,1.0043049460603668,-1.1525666985140712,206.935
-0.47262881372039545,1.3607147298342408,-0.668025800926239,-0.07330287242130783,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,0.3668942539698762,-1.3653054853924065,-0.5939153657752565,-0.5834606980214692,-1.0004512369326788,-0.996677583299737,-0.18803978515829695,0.6699468421198138,1.3752718476401053,-0.7996236700762418,428.154
-0.47104610736420527,1.3739447049334303,-0.4440994079476893,0.07118963645961227,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,0.0008506069986392471,-1.4134912702692874,-0.5093209665396286,-0.4903999824380086,-0.8168761111210404,-0.839012671536569,-0.01761907957463224,0.6253150492739419,0.6374410453194367,-0.5291992509459326,634.631
-0.46946340100801515,1.3739447049334303,-0.4934188976978496,0.21568214534053234,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,-0.36519303997259767,-1.3653054853924067,-0.5297012046068276,-0.5127809743286542,-0.6455344033463483,-0.7311482400339889,-0.5129034076626775,-0.13948653677630832,-0.29964343421774103,-0.584611268634576,588.492
-0.467880694651825,1.387174680032617,-0.7344480169607287,0.36017465422145245,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,-0.7062914173184722,-1.2240319123703494,-0.6152581374428471,-0.6065931063508829,-0.683822130575127,-0.7457867763262509,-0.3750980753992973,-0.6419983810546064,-0.1130049323060914,-0.8738489511575984,376.372
-0.4662979882956349,1.4004046551318066,-0.834280209922746,0.5046671631023726,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,-0.9991992343145848,-0.9992981117389506,-0.6443395015205264,-0.6384332002503451,-0.8598465936057196,-0.8397168659265892,-0.3244848214108119,-0.22385763995286234,0.17030385002896903,-0.9885522152738456,302.365
-0.4647152819394447,1.4136346302309932,-0.7284819496522413,0.6491596719832926,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,-1.2239553072857048,-0.7064193206210744,-0.6134076032108704,-0.6042682726156489,-0.9212601445933921,-0.8981011111243797,-0.8130496532949272,0.24119159377905,-0.5160209452121792,-0.8649936972604965,381.965
-0.4631325755832546,1.4268646053301828,-0.58728502335138,0.7936521808642127,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,-1.3652428812858222,-0.3653547446263164,-0.5657219082198717,-0.5515988703027456,-0.8552053300674861,-0.8628834761505007,-0.5524868360267791,0.3604307174552587,-0.12932935693472625,-0.6977260349849506,500.95
-0.4615498692270645,1.4400945804293694,-0.428189895125057,0.9381446897451328,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,-1.4134334416355843,0.000652629027139646,-0.5025271294271513,-0.4817557028242503,-0.7564674895352633,-0.7631745259637341,-0.37886381600927915,0.46681193689754924,-0.08637475888062517,-0.5021090319526772,655.073
-0.4599671628708743,1.4400945804293694,-0.22454813099536391,1.0826371986260528,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,-1.3652428812858222,0.36666000268059584,-0.40567823962275773,-0.37500099323187835,-0.6285709294953612,-0.6214047318110297,-0.1182502910217974,0.6916420956494244,-0.0377905418761334,-0.24303100759064408,883.458
-0.4583844565146842,1.4400945804293694,0.008526231856199171,1.227129707506973,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,-1.2239553072857048,0.7077245786753535,-0.27067985716133547,-0.22619481544071818,-0.4390492107076848,-0.42834861006174973,0.2232743228926529,0.9096815128904269,-0.00994782279203213,0.05696559659557633,1183.862
-0.45680175015849406,1.4400945804293694,0.2388164299638014,1.371622216387893,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,-0.9991992343145856,1.0006033697932295,-0.1094393754463674,-0.048462465232252845,-0.1897636516267768,-0.1814005566641815,0.4937609846039475,1.0439674423218912,-0.07957875079489511,0.36543395813302315,1528.621
-0.4552190438023039,1.4268646053301828,0.35734230049241195,1.5161147252688132,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,-0.7062914173184732,1.2253371704246283,-0.014802913657582106,0.0552159282564121,0.0963292101965502,0.05416702561373933,0.24694187567820594,0.5697629690318509,-0.34170050202075447,0.5179024686168243,1716.749
-0.45363633744611376,1.4268646053301828,0.34898980626053,1.6606072341497333,-1.4488577891021828,-1.6053634819689977,0.0018281566198846276,-0.6316462475921049,-0.3651930399725987,1.3666107434466859,-0.021742370588627255,0.04757239953207069,0.252444287421797,0.20101459561290777,-0.5289606353128232,-0.04046523379096483,-0.7044838203518536,0.5073613212424942,1703.317
-0.45205363108992364,1.4004046551318066,0.1795534946994961,-1.6627204701114289,-1.3350791356474567,-1.6053634819689977,0.5018289921583432,-0.6316462475921049,0.0008506069986390738,1.4147965283235673,-0.15372468343717988,-0.09884754759486038,0.24129795238772697,0.17532521110696514,-0.2830280623134865,-0.8038166347392497,-0.6025751235857764,0.28833286277458664,1437.748
-0.45047092473373346,1.3474847547350541,-0.16130781752540066,-1.5182279612305087,-1.3350791356474567,-1.6053634819689977,0.5018289921583432,-0.6316462475921049,0.3668942539698757,1.3666107434466865,-0.3716995286022054,-0.33995654303816325,0.02091967300543639,-0.039006853632001265,0.7500764744737595,-1.450505336900204,-0.058716468928136575,-0.16549452465348174,958.576
-0.44888821837754334,1.2681049041399255,-0.39676860730035834,-1.3737354523495886,-1.3350791356474567,-1.6053634819689977,0.5018289921583432,-0.6316462475921049,0.7079926313157505,1.2253371704246288,-0.4887895245819702,-0.46983685219355703,-0.376713713753451,-0.32717586278484895,0.7690996355550985,-0.8312218028874543,0.23094192915230746,-0.4697878688437981,683.955
-0.4473055120213532,1.1887250535447969,-0.5308062528310352,-1.2292429434686685,-1.3350791356474567,-1.6053634819689977,0.5018289921583432,-0.6316462475921049,1.0009004483118633,1.0006033697932297,-0.5444767107744212,-0.5318380161137892,-0.60460365370218,-0.577244025970716,-0.05036070415876631,-0.39577572140401146,-0.038942089667165655,-0.6291847301977358,553.163
-0.4457228056651631,1.1490351282472309,-0.48745283038936227,-1.0847504345877486,-1.3350791356474567,-1.6053634819689977,0.5018289921583432,-0.6316462475921049,1.2256565212829829,0.7077245786753535,-0.527290031569573,-0.513810904953065,-0.7131393484442944,-0.6809833653258959,-0.7060720308389439,0.116602831115007,-0.5627680908463987,-0.5822307036173165,591.611
-0.4441400993089729,1.1225751780488546,-0.3235848483162498,-0.9402579257068283,-1.3350791356474567,-1.6053634819689977,0.5018289921583432,-0.6316462475921049,1.3669440952831002,0.36666000268059634,-0.45511415341428396,-0.4361093345840582,-0.6812338772270577,-0.6572708701693755,-0.4843008047827815,0.5337232958506505,-0.3523332778833879,-0.37041293944144815,767.835
-0.4425573929527828,1.1358051531480442,-0.16568293355162425,-0.7957654168259083,-1.3350791356474567,-1.6053634819689977,0.5018289921583432,-0.6316462475921049,1.4151346556328623,0.0006526290271399923,-0.37411221602132483,-0.3480781469771906,-0.5349971481439766,-0.5432829723150382,-0.1653398596230456,0.571028475028973,-0.17988971941733306,-0.1660409843553075,956.381
-0.44097468659659267,1.1490351282472309,-0.07937382648884424,-0.6512729079449882,-1.3350791356474567,-1.6053634819689977,0.5018289921583432,-0.6316462475921049,1.3669440952831002,-0.3653547446263164,-0.32477862077267083,-0.29424853310410387,-0.37853520015903347,-0.40988605228662817,-0.31900173633400064,0.3244637049054721,-0.4084252985708108,-0.05983690685787734,1063.486
-0.4393919802404025,1.1887250535447969,-0.17483090342463803,-0.5067803990640681,-1.3350791356474567,-1.6053634819689977,0.5018289921583432,-0.6316462475921049,1.225656521282983,-0.7064193206210734,-0.379126945374287,-0.35215846367629083,-0.2896557917444962,-0.3611815823231535,-0.7069893809521652,-0.37329028350777704,-0.6914002032265497,-0.18545319012392908,940.121
-0.43780927388421237,1.2284149788423597,-0.14102318867654445,-0.362287890183148,-1.3350791356474567,-1.6053634819689977,0.5018289921583432,-0.6316462475921049,1.0009004483118633,-0.9992981117389499,-0.3603916036809187,-0.33073886263901836,-0.39202830674435046,-0.3536712120462903,-0.7275960553670918,0.1298603688217004,-0.7066322370408726,-0.14110187471725577,982.948
-0.43622656752802225,1.2681049041399255,0.15409827418328445,-0.21779538130222792,-1.3350791356474567,-1.6053634819689977,0.5018289921583432,-0.6316462475921049,0.7079926313157505,-1.2240319123703491,-0.1721414080968212,-0.12418522714911666,-0.3564889908938357,-0.25962776156662737,0.16050958294991013,1.2511895080611768,-0.20629978816966862,0.25063174875493005,1396.153
-0.43464386117183207,1.2945648543383017,0.543085862696644,-0.07330287242130783,-1.3350791356474567,-1.6053634819689977,0.5018289921583432,-0.6316462475921049,0.3668942539698762,-1.3653054853924065,0.15050349041307162,0.22955941275389796,-0.013597286921762883,0.04951244487039012,1.4630504955446224,1.9302878793589546,0.19544243178476184,0.7586735046018714,2033.666
-0.43306115481564195,1.3342547796358646,0.7483185781086001,0.07118963645961227,-1.3350791356474567,-1.6053634819689977,0.5018289921583432,-0.6316462475921049,0.0008506069986392471,-1.4134912702692874,0.3587477966633681,0.4600542387869266,0.5154329011794169,0.4457915478802652,1.330803004427818,1.063074160857388,-0.11226982969640949,0.9930353694258984,2384.736
