Time,Air Density,Wind Speed ,Power Generation ,timestamp
506,1.196,4.93,604.463,2019-09-22 01:00:00
507,1.187,4.88,588.443,2019-09-22 02:00:00
508,1.18,4.465,435.534,2019-09-22 03:00:00
509,1.174,4.329,391.193,2019-09-22 04:00:00
510,1.171,4.631,495.737,2019-09-22 05:00:00
511,1.17,4.416,420.422,2019-09-22 06:00:00
512,1.17,2.698,50.492,2019-09-22 07:00:00
513,1.171,3.825,248.581,2019-09-22 08:00:00
514,1.174,4.478,439.655,2019-09-22 09:00:00
515,1.177,4.637,497.846,2019-09-22 10:00:00
516,1.181,4.625,493.523,2019-09-22 11:00:00
517,1.184,4.555,465.756,2019-09-22 12:00:00
518,1.187,4.473,438.069,2019-09-22 13:00:00
519,1.19,4.161,340.231,2019-09-22 14:00:00
520,1.193,3.525,179.089,2019-09-22 15:00:00
521,1.196,2.888,71.464,2019-09-22 16:00:00
522,1.198,2.495,32.113,2019-09-22 17:00:00
523,1.2,2.951,80.789,2019-09-22 18:00:00
524,1.202,3.511,176.23,2019-09-22 19:00:00
525,1.204,3.736,226.906,2019-09-22 20:00:00
526,1.206,3.688,215.456,2019-09-22 21:00:00
527,1.206,3.574,189.716,2019-09-22 22:00:00
528,1.2,3.39,151.814,2019-09-22 23:00:00
529,1.189,3.159,110.489,2019-09-23 00:00:00
530,1.178,3.065,95.861,2019-09-23 01:00:00
531,1.17,3.281,131.388,2019-09-23 02:00:00
532,1.165,3.784,238.434,2019-09-23 03:00:00
533,1.163,4.385,412.017,2019-09-23 04:00:00
534,1.162,5.011,636.707,2019-09-23 05:00:00
535,1.162,5.027,646.051,2019-09-23 06:00:00
536,1.164,2.699,50.795,2019-09-23 07:00:00
537,1.167,2.686,48.71,2019-09-23 08:00:00
538,1.173,4.667,506.27,2019-09-23 09:00:00
539,1.179,6.141,1182.009,2019-09-23 10:00:00
540,1.185,6.768,1556.19,2019-09-23 11:00:00
541,1.19,7.248,1867.968,2019-09-23 12:00:00
542,1.195,7.607,2111.551,2019-09-23 13:00:00
543,1.199,7.386,1963.377,2019-09-23 14:00:00
544,1.203,7.5,2036.679,2019-09-23 15:00:00
545,1.208,8.877,2971.448,2019-09-23 16:00:00
546,1.212,10.153,3719.419,2019-09-23 17:00:00
547,1.216,9.73,3490.752,2019-09-23 18:00:00
548,1.22,9.118,3126.024,2019-09-23 19:00:00
549,1.224,9.643,3443.492,2019-09-23 20:00:00
550,1.226,8.709,2866.911,2019-09-23 21:00:00
551,1.225,7.868,2293.645,2019-09-23 22:00:00
552,1.219,7.39,1968.451,2019-09-23 23:00:00
553,1.209,7.139,1799.748,2019-09-24 00:00:00
554,1.201,6.776,1559.875,2019-09-24 01:00:00
555,1.196,6.141,1181.979,2019-09-24 02:00:00
556,1.194,5.654,925.606,2019-09-24 03:00:00
557,1.192,5.296,762.203,2019-09-24 04:00:00
558,1.19,4.979,623.692,2019-09-24 05:00:00
559,1.19,4.07,313.819,2019-09-24 06:00:00
560,1.191,2.795,61.209,2019-09-24 07:00:00
561,1.193,5.639,918.368,2019-09-24 08:00:00
562,1.197,7.573,2087.657,2019-09-24 09:00:00
563,1.201,9.01,3063.96,2019-09-24 10:00:00
564,1.204,10.095,3688.653,2019-09-24 11:00:00
565,1.207,10.487,3880.161,2019-09-24 12:00:00
566,1.21,10.58,3923.437,2019-09-24 13:00:00
567,1.212,10.236,3757.129,2019-09-24 14:00:00
568,1.215,9.286,3230.38,2019-09-24 15:00:00
569,1.218,8.669,2840.613,2019-09-24 16:00:00
570,1.221,9.271,3221.151,2019-09-24 17:00:00
571,1.223,9.409,3305.082,2019-09-24 18:00:00
572,1.225,8.706,2863.768,2019-09-24 19:00:00
573,1.227,7.478,2021.331,2019-09-24 20:00:00
574,1.229,5.766,981.687,2019-09-24 21:00:00
575,1.228,3.871,262.617,2019-09-24 22:00:00
576,1.222,2.542,36.459,2019-09-24 23:00:00
577,1.209,1.931,6.174,2019-09-25 00:00:00
578,1.197,2.097,10.925,2019-09-25 01:00:00
579,1.188,2.799,61.715,2019-09-25 02:00:00
580,1.182,3.647,206.612,2019-09-25 03:00:00
581,1.178,4.49,443.691,2019-09-25 04:00:00
582,1.175,5.316,771.16,2019-09-25 05:00:00
583,1.174,5.741,969.043,2019-09-25 06:00:00
584,1.174,3.601,195.741,2019-09-25 07:00:00
585,1.176,3.083,98.615,2019-09-25 08:00:00
586,1.179,4.32,388.382,2019-09-25 09:00:00
587,1.182,4.491,444.128,2019-09-25 10:00:00
588,1.185,4.333,392.582,2019-09-25 11:00:00
589,1.188,4.002,295.081,2019-09-25 12:00:00
590,1.191,3.464,168.221,2019-09-25 13:00:00
591,1.194,2.626,42.982,2019-09-25 14:00:00
592,1.197,1.699,2.52,2019-09-25 15:00:00
593,1.2,0.696,0.0,2019-09-25 16:00:00
594,1.203,2.066,10.054,2019-09-25 17:00:00
595,1.205,3.42,157.691,2019-09-25 18:00:00
596,1.208,4.36,401.195,2019-09-25 19:00:00
597,1.211,4.924,602.031,2019-09-25 20:00:00
598,1.214,5.175,705.173,2019-09-25 21:00:00
599,1.216,5.33,773.074,2019-09-25 22:00:00
600,1.214,6.025,1120.701,2019-09-25 23:00:00
601,1.204,7.175,1821.323,2019-09-26 00:00:00
602,1.191,8.053,2421.055,2019-09-26 01:00:00
603,1.182,8.68,2842.722,2019-09-26 02:00:00
604,1.176,8.758,2899.103,2019-09-26 03:00:00
605,1.171,8.761,2901.816,2019-09-26 04:00:00
606,1.168,8.755,2894.839,2019-09-26 05:00:00
607,1.166,6.774,1558.922,2019-09-26 06:00:00
608,1.166,4.202,352.172,2019-09-26 07:00:00
609,1.168,3.9,270.175,2019-09-26 08:00:00
610,1.171,4.186,347.42,2019-09-26 09:00:00
611,1.175,3.62,201.814,2019-09-26 10:00:00
612,1.179,2.768,57.283,2019-09-26 11:00:00
613,1.182,2.042,9.303,2019-09-26 12:00:00
614,1.185,1.763,3.215,2019-09-26 13:00:00
615,1.188,1.912,5.763,2019-09-26 14:00:00
616,1.191,2.192,14.574,2019-09-26 15:00:00
617,1.194,2.816,62.735,2019-09-26 16:00:00
618,1.197,3.757,231.947,2019-09-26 17:00:00
619,1.199,4.504,448.619,2019-09-26 18:00:00
620,1.2,5.196,716.348,2019-09-26 19:00:00
621,1.202,5.937,1070.884,2019-09-26 20:00:00
622,1.203,6.616,1464.329,2019-09-26 21:00:00
623,1.203,7.232,1857.775,2019-09-26 22:00:00
624,1.197,7.762,2221.239,2019-09-26 23:00:00
625,1.187,7.997,2379.763,2019-09-27 00:00:00
626,1.174,7.749,2207.605,2019-09-27 01:00:00
627,1.164,7.586,2097.845,2019-09-27 02:00:00
628,1.157,7.619,2124.41,2019-09-27 03:00:00
629,1.151,7.753,2211.857,2019-09-27 04:00:00
630,1.148,7.754,2213.007,2019-09-27 05:00:00
631,1.146,6.601,1456.607,2019-09-27 06:00:00
632,1.147,4.53,460.298,2019-09-27 07:00:00
633,1.149,4.648,501.605,2019-09-27 08:00:00
634,1.153,5.539,874.402,2019-09-27 09:00:00
635,1.158,6.296,1270.041,2019-09-27 10:00:00
636,1.162,7.006,1711.456,2019-09-27 11:00:00
637,1.165,7.515,2050.073,2019-09-27 12:00:00
638,1.168,7.597,2106.78,2019-09-27 13:00:00
639,1.17,7.044,1732.207,2019-09-27 14:00:00
640,1.172,7.28,1894.503,2019-09-27 15:00:00
641,1.175,8.87,2967.36,2019-09-27 16:00:00
642,1.178,9.929,3599.86,2019-09-27 17:00:00
643,1.181,9.987,3630.007,2019-09-27 18:00:00
644,1.183,9.575,3405.329,2019-09-27 19:00:00
645,1.185,9.166,3160.042,2019-09-27 20:00:00
646,1.186,8.709,2867.528,2019-09-27 21:00:00
647,1.186,8.109,2455.518,2019-09-27 22:00:00
648,1.181,7.548,2069.167,2019-09-27 23:00:00
649,1.172,7.082,1761.869,2019-09-28 00:00:00
650,1.162,6.246,1243.407,2019-09-28 01:00:00
651,1.156,6.296,1269.785,2019-09-28 02:00:00
652,1.15,6.928,1658.013,2019-09-28 03:00:00
653,1.147,7.481,2024.445,2019-09-28 04:00:00
654,1.145,7.495,2036.455,2019-09-28 05:00:00
655,1.145,6.775,1559.083,2019-09-28 06:00:00
656,1.147,5.461,837.011,2019-09-28 07:00:00
657,1.151,5.762,979.758,2019-09-28 08:00:00
658,1.156,8.778,2912.427,2019-09-28 09:00:00
659,1.162,9.857,3560.226,2019-09-28 10:00:00
660,1.168,10.332,3807.87,2019-09-28 11:00:00
661,1.172,10.39,3831.233,2019-09-28 12:00:00
662,1.177,10.168,3727.117,2019-09-28 13:00:00
663,1.181,9.899,3587.838,2019-09-28 14:00:00
664,1.185,9.548,3386.474,2019-09-28 15:00:00
665,1.19,10.064,3670.333,2019-09-28 16:00:00
666,1.194,10.645,3949.567,2019-09-28 17:00:00
667,1.198,9.901,3589.402,2019-09-28 18:00:00
668,1.202,9.472,3342.043,2019-09-28 19:00:00
669,1.206,8.778,2912.988,2019-09-28 20:00:00
670,1.21,7.826,2264.606,2019-09-28 21:00:00
671,1.213,6.798,1573.988,2019-09-28 22:00:00
672,1.21,5.935,1069.559,2019-09-28 23:00:00
673,1.205,5.403,806.294,2019-09-29 00:00:00
674,1.199,5.324,772.888,2019-09-29 01:00:00
675,1.195,5.825,1012.369,2019-09-29 02:00:00
676,1.192,6.362,1309.485,2019-09-29 03:00:00
677,1.19,6.825,1594.049,2019-09-29 04:00:00
678,1.189,6.592,1447.113,2019-09-29 05:00:00
679,1.189,5.85,1025.101,2019-09-29 06:00:00
680,1.19,5.884,1042.883,2019-09-29 07:00:00
681,1.193,5.756,977.082,2019-09-29 08:00:00
682,1.196,6.045,1131.214,2019-09-29 09:00:00
683,1.2,6.353,1306.908,2019-09-29 10:00:00
684,1.203,6.44,1359.929,2019-09-29 11:00:00
685,1.205,6.526,1405.888,2019-09-29 12:00:00
686,1.207,6.534,1410.422,2019-09-29 13:00:00
687,1.209,6.323,1286.71,2019-09-29 14:00:00
688,1.211,5.575,891.858,2019-09-29 15:00:00
689,1.213,5.368,790.306,2019-09-29 16:00:00
690,1.215,5.93,1067.316,2019-09-29 17:00:00
691,1.217,5.92,1061.827,2019-09-29 18:00:00
692,1.219,5.75,973.539,2019-09-29 19:00:00
693,1.221,5.235,731.0,2019-09-29 20:00:00
694,1.222,4.631,495.886,2019-09-29 21:00:00
695,1.221,4.572,471.851,2019-09-29 22:00:00
696,1.216,4.498,446.574,2019-09-29 23:00:00
697,1.206,5.047,655.446,2019-09-30 00:00:00
698,1.196,6.608,1456.815,2019-09-30 01:00:00
699,1.188,7.955,2349.062,2019-09-30 02:00:00
700,1.182,7.965,2355.568,2019-09-30 03:00:00
701,1.176,7.219,1847.108,2019-09-30 04:00:00
702,1.172,6.9,1638.788,2019-09-30 05:00:00
703,1.169,5.759,978.522,2019-09-30 06:00:00
704,1.168,4.414,420.364,2019-09-30 07:00:00
705,1.169,4.303,383.029,2019-09-30 08:00:00
706,1.171,4.421,420.963,2019-09-30 09:00:00
707,1.174,4.739,531.401,2019-09-30 10:00:00
708,1.175,5.186,709.739,2019-09-30 11:00:00
709,1.177,5.783,995.423,2019-09-30 12:00:00
710,1.178,6.632,1470.694,2019-09-30 13:00:00
711,1.179,7.103,1775.033,2019-09-30 14:00:00
712,1.181,7.206,1838.925,2019-09-30 15:00:00
713,1.182,8.468,2700.143,2019-09-30 16:00:00
714,1.184,9.671,3462.523,2019-09-30 17:00:00
715,1.185,9.768,3511.617,2019-09-30 18:00:00
716,1.186,7.977,2364.231,2019-09-30 19:00:00
717,1.187,7.25,1868.005,2019-09-30 20:00:00
718,1.187,7.597,2107.895,2019-09-30 21:00:00
719,1.187,9.663,3453.96,2019-09-30 22:00:00
720,1.184,9.334,3259.562,2019-09-30 23:00:00
721,1.177,8.577,2780.268,2019-10-01 00:00:00
722,1.167,8.182,2505.213,2019-10-01 01:00:00
723,1.158,8.228,2536.894,2019-10-01 02:00:00
724,1.151,8.172,2503.572,2019-10-01 03:00:00
725,1.146,8.153,2489.841,2019-10-01 04:00:00
726,1.143,8.305,2592.632,2019-10-01 05:00:00
727,1.142,8.085,2441.72,2019-10-01 06:00:00
728,1.143,6.849,1612.304,2019-10-01 07:00:00
729,1.146,7.546,2067.991,2019-10-01 08:00:00
730,1.151,8.117,2464.639,2019-10-01 09:00:00
731,1.156,8.265,2565.288,2019-10-01 10:00:00
732,1.161,8.585,2782.208,2019-10-01 11:00:00
733,1.165,8.831,2947.718,2019-10-01 12:00:00
734,1.168,8.764,2901.799,2019-10-01 13:00:00
735,1.17,8.604,2791.611,2019-10-01 14:00:00
736,1.173,9.069,3095.239,2019-10-01 15:00:00
737,1.177,10.049,3662.624,2019-10-01 16:00:00
738,1.18,9.747,3501.667,2019-10-01 17:00:00
739,1.183,9.172,3164.815,2019-10-01 18:00:00
740,1.185,9.029,3075.348,2019-10-01 19:00:00
741,1.188,8.953,3021.043,2019-10-01 20:00:00
742,1.19,8.816,2931.926,2019-10-01 21:00:00
743,1.192,8.689,2853.698,2019-10-01 22:00:00
744,1.191,8.58,2782.22,2019-10-01 23:00:00
745,1.186,8.388,2645.577,2019-10-02 00:00:00
746,1.18,8.345,2619.669,2019-10-02 01:00:00
747,1.176,8.568,2772.586,2019-10-02 02:00:00
748,1.174,8.295,2585.75,2019-10-02 03:00:00
749,1.172,8.243,2551.585,2019-10-02 04:00:00
750,1.171,8.173,2503.574,2019-10-02 05:00:00
751,1.172,7.22,1847.816,2019-10-02 06:00:00
752,1.174,5.444,826.625,2019-10-02 07:00:00
753,1.179,6.819,1587.003,2019-10-02 08:00:00
754,1.185,7.922,2331.454,2019-10-02 09:00:00
755,1.191,7.88,2297.268,2019-10-02 10:00:00
756,1.196,7.358,1941.721,2019-10-02 11:00:00
757,1.201,6.87,1625.53,2019-10-02 12:00:00
758,1.206,6.502,1391.066,2019-10-02 13:00:00
759,1.209,5.621,909.374,2019-10-02 14:00:00
760,1.213,4.439,426.903,2019-10-02 15:00:00
761,1.216,4.302,382.746,2019-10-02 16:00:00
762,1.219,5.392,801.148,2019-10-02 17:00:00
763,1.222,6.165,1197.609,2019-10-02 18:00:00
764,1.224,7.042,1730.667,2019-10-02 19:00:00
765,1.227,7.196,1834.628,2019-10-02 20:00:00
766,1.229,7.608,2111.554,2019-10-02 21:00:00
767,1.231,7.926,2331.508,2019-10-02 22:00:00
768,1.23,7.721,2187.496,2019-10-02 23:00:00
769,1.227,7.436,1997.611,2019-10-03 00:00:00
770,1.224,7.825,2262.223,2019-10-03 01:00:00
771,1.222,7.538,2063.756,2019-10-03 02:00:00
772,1.22,7.235,1861.407,2019-10-03 03:00:00
773,1.218,7.19,1834.477,2019-10-03 04:00:00
774,1.217,7.138,1798.48,2019-10-03 05:00:00
775,1.218,7.101,1774.984,2019-10-03 06:00:00
776,1.219,8.485,2714.767,2019-10-03 07:00:00
777,1.223,10.055,3665.391,2019-10-03 08:00:00
778,1.227,10.6,3932.307,2019-10-03 09:00:00
779,1.231,10.102,3694.081,2019-10-03 10:00:00
780,1.235,9.986,3629.339,2019-10-03 11:00:00
781,1.237,9.616,3425.668,2019-10-03 12:00:00
782,1.24,9.321,3251.427,2019-10-03 13:00:00
783,1.241,9.158,3152.242,2019-10-03 14:00:00
784,1.244,8.302,2592.618,2019-10-03 15:00:00
785,1.246,7.929,2331.548,2019-10-03 16:00:00
786,1.248,7.947,2343.61,2019-10-03 17:00:00
787,1.25,7.864,2289.316,2019-10-03 18:00:00
788,1.252,7.615,2118.547,2019-10-03 19:00:00
789,1.254,7.297,1899.205,2019-10-03 20:00:00
790,1.256,6.941,1670.687,2019-10-03 21:00:00
791,1.257,6.54,1414.048,2019-10-03 22:00:00
792,1.253,6.163,1195.848,2019-10-03 23:00:00
793,1.245,6.075,1147.747,2019-10-04 00:00:00
794,1.237,6.008,1112.876,2019-10-04 01:00:00
795,1.232,5.799,1003.649,2019-10-04 02:00:00
796,1.228,5.779,993.097,2019-10-04 03:00:00
797,1.224,5.72,958.807,2019-10-04 04:00:00
798,1.221,5.455,834.696,2019-10-04 05:00:00
799,1.22,4.946,610.845,2019-10-04 06:00:00
800,1.219,5.193,714.423,2019-10-04 07:00:00
801,1.22,5.496,849.649,2019-10-04 08:00:00
802,1.223,5.717,958.576,2019-10-04 09:00:00
803,1.226,5.524,864.146,2019-10-04 10:00:00
804,1.23,4.584,475.816,2019-10-04 11:00:00
805,1.233,3.922,273.592,2019-10-04 12:00:00
806,1.236,4.09,319.456,2019-10-04 13:00:00
807,1.239,4.687,512.658,2019-10-04 14:00:00
808,1.242,5.047,655.391,2019-10-04 15:00:00
809,1.245,5.94,1072.277,2019-10-04 16:00:00
810,1.247,7.396,1972.276,2019-10-04 17:00:00
811,1.25,8.215,2527.658,2019-10-04 18:00:00
812,1.252,8.369,2632.547,2019-10-04 19:00:00
813,1.255,8.007,2389.381,2019-10-04 20:00:00
814,1.256,7.623,2125.154,2019-10-04 21:00:00
815,1.256,7.382,1958.049,2019-10-04 22:00:00
816,1.251,7.076,1756.248,2019-10-04 23:00:00
817,1.239,6.724,1529.566,2019-10-05 00:00:00
818,1.226,6.373,1318.632,2019-10-05 01:00:00
819,1.217,6.073,1145.963,2019-10-05 02:00:00
820,1.213,5.718,958.592,2019-10-05 03:00:00
821,1.21,5.279,753.822,2019-10-05 04:00:00
822,1.208,4.655,504.322,2019-10-05 05:00:00
823,1.207,4.032,305.314,2019-10-05 06:00:00
824,1.208,1.998,7.832,2019-10-05 07:00:00
825,1.21,2.971,83.492,2019-10-05 08:00:00
826,1.213,4.994,630.003,2019-10-05 09:00:00
827,1.216,5.526,866.236,2019-10-05 10:00:00
828,1.219,5.894,1048.1,2019-10-05 11:00:00
829,1.223,6.173,1203.61,2019-10-05 12:00:00
830,1.226,6.407,1334.827,2019-10-05 13:00:00
831,1.229,6.457,1368.364,2019-10-05 14:00:00
832,1.232,5.7,953.182,2019-10-05 15:00:00
833,1.236,5.891,1046.644,2019-10-05 16:00:00
834,1.24,6.518,1401.085,2019-10-05 17:00:00
835,1.242,7.031,1723.604,2019-10-05 18:00:00
836,1.245,7.185,1828.314,2019-10-05 19:00:00
837,1.247,7.094,1766.811,2019-10-05 20:00:00
838,1.248,6.854,1613.034,2019-10-05 21:00:00
839,1.247,6.854,1613.048,2019-10-05 22:00:00
840,1.241,7.057,1740.67,2019-10-05 23:00:00
841,1.227,7.259,1880.352,2019-10-06 00:00:00
842,1.214,7.566,2081.263,2019-10-06 01:00:00
843,1.204,7.72,2187.271,2019-10-06 02:00:00
844,1.197,7.508,2047.236,2019-10-06 03:00:00
845,1.192,7.299,1901.094,2019-10-06 04:00:00
846,1.189,7.06,1742.275,2019-10-06 05:00:00
847,1.188,5.95,1083.034,2019-10-06 06:00:00
848,1.188,4.609,484.612,2019-10-06 07:00:00
849,1.191,6.126,1173.548,2019-10-06 08:00:00
850,1.196,7.115,1781.874,2019-10-06 09:00:00
851,1.201,8.437,2683.974,2019-10-06 10:00:00
852,1.205,9.011,3063.954,2019-10-06 11:00:00
853,1.209,9.301,3239.313,2019-10-06 12:00:00
854,1.212,9.458,3338.892,2019-10-06 13:00:00
855,1.215,9.257,3216.826,2019-10-06 14:00:00
856,1.218,9.122,3128.251,2019-10-06 15:00:00
857,1.221,10.234,3756.07,2019-10-06 16:00:00
858,1.224,10.592,3924.744,2019-10-06 17:00:00
859,1.226,10.49,3882.843,2019-10-06 18:00:00
860,1.228,9.779,3517.695,2019-10-06 19:00:00
861,1.23,9.321,3251.548,2019-10-06 20:00:00
862,1.23,9.163,3156.302,2019-10-06 21:00:00
863,1.229,9.094,3110.466,2019-10-06 22:00:00
864,1.224,9.03,3076.701,2019-10-06 23:00:00
865,1.213,8.873,2969.141,2019-10-07 00:00:00
866,1.202,8.653,2828.967,2019-10-07 01:00:00
867,1.194,8.423,2674.314,2019-10-07 02:00:00
868,1.189,8.21,2524.022,2019-10-07 03:00:00
869,1.187,8.101,2455.452,2019-10-07 04:00:00
870,1.185,8.145,2483.245,2019-10-07 05:00:00
871,1.185,7.647,2143.331,2019-10-07 06:00:00
872,1.187,6.517,1400.291,2019-10-07 07:00:00
873,1.191,8.516,2735.167,2019-10-07 08:00:00
874,1.196,9.382,3288.335,2019-10-07 09:00:00
875,1.2,10.369,3825.658,2019-10-07 10:00:00
876,1.203,11.525,4282.45,2019-10-07 11:00:00
877,1.206,12.214,4477.962,2019-10-07 12:00:00
878,1.208,12.287,4494.217,2019-10-07 13:00:00
879,1.21,11.531,4285.637,2019-10-07 14:00:00
880,1.213,10.746,3992.587,2019-10-07 15:00:00
881,1.215,10.242,3759.835,2019-10-07 16:00:00
882,1.218,8.952,3020.355,2019-10-07 17:00:00
883,1.22,7.756,2215.324,2019-10-07 18:00:00
884,1.222,7.081,1761.856,2019-10-07 19:00:00
885,1.224,6.426,1348.214,2019-10-07 20:00:00
886,1.227,5.578,893.037,2019-10-07 21:00:00
887,1.228,5.228,728.111,2019-10-07 22:00:00
888,1.227,5.283,756.279,2019-10-07 23:00:00
889,1.222,5.542,876.031,2019-10-08 00:00:00
890,1.216,5.712,958.4,2019-10-08 01:00:00
891,1.212,6.202,1217.625,2019-10-08 02:00:00
892,1.208,6.721,1525.729,2019-10-08 03:00:00
893,1.205,7.04,1729.031,2019-10-08 04:00:00
894,1.203,7.285,1894.643,2019-10-08 05:00:00
895,1.202,7.161,1809.25,2019-10-08 06:00:00
896,1.202,7.2,1834.713,2019-10-08 07:00:00
897,1.204,7.729,2193.256,2019-10-08 08:00:00
898,1.207,8.754,2893.41,2019-10-08 09:00:00
899,1.21,9.918,3597.431,2019-10-08 10:00:00
900,1.213,10.874,4046.526,2019-10-08 11:00:00
901,1.215,11.386,4234.403,2019-10-08 12:00:00
902,1.217,11.731,4344.66,2019-10-08 13:00:00
903,1.219,11.759,4355.8,2019-10-08 14:00:00
904,1.221,11.11,4136.04,2019-10-08 15:00:00
905,1.223,10.615,3936.091,2019-10-08 16:00:00
906,1.225,10.331,3807.928,2019-10-08 17:00:00
907,1.227,9.161,3153.257,2019-10-08 18:00:00
908,1.229,8.114,2460.824,2019-10-08 19:00:00
909,1.23,7.257,1876.836,2019-10-08 20:00:00
910,1.231,6.941,1670.691,2019-10-08 21:00:00
911,1.23,6.728,1534.466,2019-10-08 22:00:00
912,1.223,6.682,1502.133,2019-10-08 23:00:00
913,1.211,6.83,1600.159,2019-10-09 00:00:00
914,1.198,6.916,1652.894,2019-10-09 01:00:00
915,1.187,6.762,1555.981,2019-10-09 02:00:00
916,1.179,6.743,1545.317,2019-10-09 03:00:00
917,1.172,6.758,1554.508,2019-10-09 04:00:00
918,1.169,6.501,1390.596,2019-10-09 05:00:00
919,1.167,5.535,872.7,2019-10-09 06:00:00
920,1.168,4.282,379.48,2019-10-09 07:00:00
921,1.171,5.291,759.673,2019-10-09 08:00:00
922,1.176,6.63,1469.389,2019-10-09 09:00:00
923,1.18,8.282,2578.947,2019-10-09 10:00:00
924,1.184,9.43,3317.021,2019-10-09 11:00:00
925,1.187,10.282,3779.441,2019-10-09 12:00:00
926,1.19,10.641,3946.02,2019-10-09 13:00:00
927,1.193,10.744,3992.672,2019-10-09 14:00:00
928,1.197,11.049,4112.793,2019-10-09 15:00:00
929,1.201,11.691,4332.132,2019-10-09 16:00:00
930,1.205,12.095,4445.996,2019-10-09 17:00:00
931,1.208,11.928,4401.553,2019-10-09 18:00:00
932,1.211,11.612,4308.101,2019-10-09 19:00:00
933,1.214,11.295,4203.049,2019-10-09 20:00:00
934,1.215,10.972,4082.797,2019-10-09 21:00:00
935,1.215,10.786,4007.687,2019-10-09 22:00:00
936,1.213,10.442,3859.727,2019-10-09 23:00:00
937,1.207,9.204,3179.362,2019-10-10 00:00:00
938,1.201,8.484,2714.17,2019-10-10 01:00:00
939,1.197,7.974,2361.637,2019-10-10 02:00:00
940,1.194,7.582,2097.761,2019-10-10 03:00:00
941,1.193,6.924,1657.892,2019-10-10 04:00:00
942,1.192,6.937,1667.115,2019-10-10 05:00:00
943,1.193,6.893,1638.582,2019-10-10 06:00:00
944,1.196,6.327,1291.672,2019-10-10 07:00:00
945,1.201,6.099,1162.961,2019-10-10 08:00:00
946,1.207,5.632,914.961,2019-10-10 09:00:00
947,1.214,6.296,1269.837,2019-10-10 10:00:00
948,1.22,7.285,1894.632,2019-10-10 11:00:00
949,1.225,7.986,2373.876,2019-10-10 12:00:00
950,1.231,8.359,2626.746,2019-10-10 13:00:00
951,1.235,8.459,2694.173,2019-10-10 14:00:00
952,1.24,8.205,2521.106,2019-10-10 15:00:00
953,1.245,8.186,2507.657,2019-10-10 16:00:00
954,1.249,9.155,3152.279,2019-10-10 17:00:00
955,1.253,9.017,3063.868,2019-10-10 18:00:00
956,1.257,8.671,2842.28,2019-10-10 19:00:00
957,1.26,7.977,2364.117,2019-10-10 20:00:00
958,1.262,6.88,1626.266,2019-10-10 21:00:00
959,1.263,6.048,1134.305,2019-10-10 22:00:00
960,1.258,5.834,1017.0,2019-10-10 23:00:00
961,1.249,6.362,1309.53,2019-10-11 00:00:00
962,1.242,7.138,1798.72,2019-10-11 01:00:00
963,1.237,7.25,1868.332,2019-10-11 02:00:00
964,1.235,6.398,1329.592,2019-10-11 03:00:00
965,1.233,5.302,764.902,2019-10-11 04:00:00
966,1.232,4.685,511.91,2019-10-11 05:00:00
967,1.233,3.754,231.216,2019-10-11 06:00:00
968,1.234,3.105,101.973,2019-10-11 07:00:00
969,1.238,4.674,507.711,2019-10-11 08:00:00
970,1.242,5.869,1035.168,2019-10-11 09:00:00
971,1.246,6.283,1262.747,2019-10-11 10:00:00
972,1.25,6.51,1396.073,2019-10-11 11:00:00
973,1.253,6.62,1468.399,2019-10-11 12:00:00
974,1.257,6.502,1391.312,2019-10-11 13:00:00
975,1.26,6.261,1254.717,2019-10-11 14:00:00
976,1.263,5.366,789.204,2019-10-11 15:00:00
977,1.266,4.27,373.115,2019-10-11 16:00:00
978,1.269,3.427,158.973,2019-10-11 17:00:00
979,1.272,3.823,248.218,2019-10-11 18:00:00
980,1.275,5.197,717.549,2019-10-11 19:00:00
981,1.278,6.76,1555.942,2019-10-11 20:00:00
982,1.28,7.501,2038.201,2019-10-11 21:00:00
983,1.281,7.877,2297.061,2019-10-11 22:00:00
984,1.277,7.727,2191.684,2019-10-11 23:00:00
985,1.266,7.473,2018.464,2019-10-12 00:00:00
986,1.258,6.978,1688.774,2019-10-12 01:00:00
987,1.253,6.362,1309.316,2019-10-12 02:00:00
988,1.249,5.796,1002.117,2019-10-12 03:00:00
989,1.247,5.307,766.95,2019-10-12 04:00:00
990,1.245,4.574,472.333,2019-10-12 05:00:00
991,1.245,3.902,270.218,2019-10-12 06:00:00
992,1.246,2.146,12.623,2019-10-12 07:00:00
993,1.248,1.677,2.22,2019-10-12 08:00:00
994,1.252,2.304,20.311,2019-10-12 09:00:00
995,1.256,3.403,154.265,2019-10-12 10:00:00
996,1.259,4.094,320.636,2019-10-12 11:00:00
997,1.262,4.452,431.191,2019-10-12 12:00:00
998,1.265,4.683,511.121,2019-10-12 13:00:00
999,1.268,4.798,557.092,2019-10-12 14:00:00
1000,1.27,4.499,446.722,2019-10-12 15:00:00
1001,1.272,5.046,654.823,2019-10-12 16:00:00
1002,1.274,6.209,1225.57,2019-10-12 17:00:00
1003,1.275,7.28,1894.512,2019-10-12 18:00:00
1004,1.277,7.968,2357.908,2019-10-12 19:00:00
1005,1.278,8.179,2503.621,2019-10-12 20:00:00
1006,1.279,8.03,2407.249,2019-10-12 21:00:00
1007,1.28,7.896,2312.356,2019-10-12 22:00:00
1008,1.276,7.741,2207.47,2019-10-12 23:00:00
1009,1.266,7.316,1912.073,2019-10-13 00:00:00
